city,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_shell_temp_c,ant_shell_temp_c,temp_drop_c,equiv_heat_reduction_w_m2,equiv_electric_saved_kwh_m2_hour
cairo,20060220:2000,2,20,0.0,14.72,2.83,12.239646576344967,12.132745124399662,0.10690145194530487,0.0,0.0
cairo,20060220:2100,2,21,0.0,13.7,2.69,11.176652777940035,11.068429723381996,0.10822305455803871,0.0,0.0
cairo,20060220:2200,2,22,0.0,12.81,2.41,10.167174860835075,10.055362619459629,0.11181224137544632,0.0,0.0
cairo,20060220:2300,2,23,0.0,11.95,2.07,9.136970676481724,9.020275585353374,0.1166950911283493,0.0,0.0
cairo,20060221:0000,2,0,0.0,11.02,1.86,8.09794146567583,7.978263087570667,0.11967837810516357,0.0,0.0
cairo,20060221:0100,2,1,0.0,10.18,1.66,7.142342142760754,7.019621133804321,0.12272100895643234,0.0,0.0
cairo,20060221:0200,2,2,0.0,9.66,1.66,6.635008119046688,6.512617915868759,0.12239020317792892,0.0,0.0
cairo,20060221:0300,2,3,0.0,9.14,1.79,6.216619834303856,6.09691608697176,0.1197037473320961,0.0,0.0
cairo,20060221:0400,2,4,0.0,8.66,1.93,5.83790086209774,5.720969848334789,0.1169310137629509,0.0,0.0
cairo,20060221:0500,2,5,37.0,8.59,2.0,6.902883797883987,6.154559217393398,0.7483245804905891,11.573599999999999,0.0036167499999999997
cairo,20060221:0600,2,6,187.0,11.07,2.28,13.533688709139824,10.447739288210869,3.085949420928955,58.4936,0.018279249999999997
cairo,20060221:0700,2,7,384.0,13.3,3.59,19.416719004511833,14.545968808233738,4.870750196278095,120.1152,0.037536
cairo,20060221:0800,2,8,601.0,15.64,3.66,26.15124985575676,18.744505010545254,7.406744845211506,187.9928,0.058747749999999994
cairo,20060221:0900,2,9,753.0,17.7,3.59,31.408941838890314,22.133179437369108,9.275762401521206,235.53839999999997,0.07360574999999998
cairo,20060221:1000,2,10,811.0,19.47,3.66,34.133378490805626,24.306565187871456,9.82681330293417,253.68079999999998,0.07927524999999999
cairo,20060221:1100,2,11,778.0,20.76,3.86,34.273485634475946,25.130001343786716,9.14348429068923,243.3584,0.07604949999999999
cairo,20060221:1200,2,12,682.0,21.61,4.07,32.82750245183706,25.029771104454994,7.797731347382069,213.3296,0.06666549999999999
cairo,20060221:1300,2,13,506.0,21.92,4.28,29.48291650041938,23.818429745733738,5.66448675468564,158.27679999999998,0.04946149999999999
cairo,20060221:1400,2,14,296.0,21.73,4.41,25.249140039086342,21.938212513923645,3.310927525162697,92.58879999999999,0.028933999999999998
cairo,20060221:1500,2,15,66.0,20.9,4.21,20.0906933657825,19.252948574721813,0.8377447910606861,20.6448,0.0064515
cairo,20060221:1600,2,16,0.0,19.03,3.72,16.813497245311737,16.715101189911366,0.09839605540037155,0.0,0.0
cairo,20060221:1700,2,17,0.0,17.45,4.07,15.375818852335215,15.282299779355526,0.09351907297968864,0.0,0.0
cairo,20060221:1800,2,18,0.0,16.05,4.28,14.062506332993507,13.972053416073322,0.09045291692018509,0.0,0.0
cairo,20060221:1900,2,19,0.0,14.65,4.07,12.625932283699512,12.534183077514172,0.09174920618534088,0.0,0.0
cairo,20060221:2000,2,20,0.0,13.52,3.59,11.362514775246382,11.26613412052393,0.09638065472245216,0.0,0.0
cairo,20060221:2100,2,21,0.0,12.51,3.03,10.16107115894556,10.05833987146616,0.10273128747940063,0.0,0.0
cairo,20060221:2200,2,22,0.0,11.66,2.69,9.179682843387127,9.072795361280441,0.10688748210668564,0.0,0.0
cairo,20060221:2300,2,23,0.0,10.89,2.55,8.359379898756742,8.250946514308453,0.10843338444828987,0.0,0.0
cairo,20060222:0000,2,0,0.0,10.44,2.55,7.919007278978825,7.810870558023453,0.10813672095537186,0.0,0.0
cairo,20060222:0100,2,1,0.0,10.88,2.83,8.479140866547823,8.374752588570118,0.104388277977705,0.0,0.0
cairo,20060222:0200,2,2,0.0,11.24,3.1,8.944908194243908,8.843933418393135,0.10097477585077286,0.0,0.0
cairo,20060222:0300,2,3,0.0,11.61,3.31,9.388668164610863,9.290136434137821,0.09853173047304153,0.0,0.0
cairo,20060222:0400,2,4,0.0,11.9,3.52,9.748784955590963,9.652623850852251,0.09616110473871231,0.0,0.0
cairo,20060222:0500,2,5,56.0,11.94,3.52,11.01969689130783,10.2103740721941,0.8093228191137314,17.5168,0.005474
cairo,20060222:0600,2,6,284.0,13.05,4.9,16.351148393005133,13.335461113601923,3.0156872794032097,88.8352,0.027761
cairo,20060222:0700,2,7,504.0,14.53,5.03,21.57087566331029,16.405679434537888,5.165196228772402,157.65120000000002,0.049266000000000004
cairo,20060222:0800,2,8,650.0,15.94,5.31,25.13411194086075,18.756286781281233,6.3778251595795155,203.32,0.0635375
cairo,20060222:0900,2,9,782.0,17.81,5.24,29.227704145014286,21.546116527169943,7.681587617844343,244.60959999999997,0.07644049999999998
cairo,20060222:1000,2,10,765.0,19.26,5.31,30.24643735960126,22.807380221784115,7.439057137817144,239.292,0.07477875
cairo,20060222:1100,2,11,764.0,20.55,5.38,31.38097858056426,24.02786634862423,7.353112231940031,238.97920000000002,0.074681
cairo,20060222:1200,2,12,671.0,21.29,5.38,30.57414624840021,24.101461302489042,6.472684945911169,209.88879999999997,0.06559024999999999
cairo,20060222:1300,2,13,505.0,21.59,5.45,28.087370302528143,23.22309333831072,4.864276964217424,157.964,0.04936375
cairo,20060222:1400,2,14,298.0,21.36,5.52,24.45370402187109,21.56170893460512,2.8919950872659683,93.21440000000001,0.029129500000000003
cairo,20060222:1500,2,15,71.0,20.49,5.1,19.865697659552097,19.07100774347782,0.794689916074276,22.2088,0.00694025
cairo,20060222:1600,2,16,0.0,18.64,4.41,16.644010581076145,16.55324675142765,0.09076382964849472,0.0,0.0
cairo,20060222:1700,2,17,0.0,17.05,4.55,15.119449011981487,15.031043738126755,0.08840527385473251,0.0,0.0
cairo,20060222:1800,2,18,0.0,15.62,4.48,13.695133663713932,13.606938775628805,0.08819488808512688,0.0,0.0
cairo,20060222:1900,2,19,0.0,14.14,4.0,12.103908024728298,12.011735700070858,0.09217232465744019,0.0,0.0
cairo,20060222:2000,2,20,0.0,12.96,3.59,10.813034977763891,10.717015527188778,0.0960194505751133,0.0,0.0
cairo,20060222:2100,2,21,0.0,11.9,3.38,9.698882177472115,9.601028263568878,0.09785391390323639,0.0,0.0
cairo,20060222:2200,2,22,0.0,10.98,3.17,8.717651385813951,8.617756310850382,0.09989507496356964,0.0,0.0
cairo,20060222:2300,2,23,0.0,10.16,3.03,7.85823579877615,7.757046669721603,0.10118912905454636,0.0,0.0
cairo,20060223:0000,2,0,0.0,9.58,3.03,7.289825640618801,7.189018614590168,0.10080702602863312,0.0,0.0
cairo,20060223:0100,2,1,0.0,9.02,3.03,6.740996390581131,6.640558838844299,0.10043755173683167,0.0,0.0
cairo,20060223:0200,2,2,0.0,8.52,3.03,6.250954121351242,6.150846928358078,0.10010719299316406,0.0,0.0
cairo,20060223:0300,2,3,0.0,8.24,3.1,6.004272140562534,5.905271749943495,0.09900039061903954,0.0,0.0
cairo,20060223:0400,2,4,0.0,8.12,3.24,5.94009168446064,5.842967834323645,0.09712385013699532,0.0,0.0
cairo,20060223:0500,2,5,94.0,8.47,3.45,8.462704569101334,7.150510139763355,1.3121944293379784,29.4032,0.009188499999999999
cairo,20060223:0600,2,6,304.0,10.8,3.86,15.100047700107098,11.358421724289656,3.741625975817442,95.09119999999999,0.029715999999999992
cairo,20060223:0700,2,7,525.0,13.24,5.38,20.366103816777468,15.212038643658161,5.154065173119307,164.22,0.051318749999999996
cairo,20060223:0800,2,8,680.0,15.7,5.66,25.002958737313747,18.60982123762369,6.393137499690056,212.70399999999998,0.06646999999999999
cairo,20060223:0900,2,9,794.0,18.02,5.72,28.98441605269909,21.623136941343546,7.361279111355543,248.3632,0.0776135
cairo,20060223:1000,2,10,835.0,20.0,5.59,31.715698093175888,23.888333309441805,7.827364783734083,261.188,0.08162124999999999
cairo,20060223:1100,2,11,780.0,21.58,5.45,32.542687337845564,25.113326273858547,7.429361063987017,243.984,0.07624500000000001
cairo,20060223:1200,2,12,656.0,22.66,5.24,31.806675549596548,25.379674267023802,6.427001282572746,205.1968,0.064124
cairo,20060223:1300,2,13,466.0,23.22,4.97,29.39004138112068,24.628471173346043,4.761570207774639,145.76479999999998,0.04555149999999999
cairo,20060223:1400,2,14,285.0,23.2,4.62,26.38131069019437,23.285540640354156,3.095770049840212,89.14800000000001,0.02785875
cairo,20060223:1500,2,15,69.0,22.47,3.79,21.637091301381588,20.71235939860344,0.9247319027781487,21.583199999999998,0.006744749999999999
cairo,20060223:1600,2,16,0.0,20.37,3.03,17.861028388142586,17.753218840807676,0.10780954733490944,0.0,0.0
cairo,20060223:1700,2,17,0.0,18.58,2.97,16.08177363872528,15.974302776157856,0.10747086256742477,0.0,0.0
cairo,20060223:1800,2,18,0.0,17.14,3.1,14.726604577153921,14.621793292462826,0.10481128469109535,0.0,0.0
cairo,20060223:1900,2,19,0.0,16.32,2.83,13.80628116428852,13.698342368006706,0.10793879628181458,0.0,0.0
cairo,20060223:2000,2,20,0.0,15.59,2.48,12.922569178044796,12.810020726174116,0.11254845187067986,0.0,0.0
cairo,20060223:2100,2,21,0.0,14.69,2.62,12.112114690244198,12.002230398356915,0.10988429188728333,0.0,0.0
cairo,20060223:2200,2,22,0.0,14.26,2.62,11.691314317286015,11.581709422171116,0.10960489511489868,0.0,0.0
cairo,20060223:2300,2,23,0.0,13.76,2.76,11.267905719578266,11.160644516348839,0.10726120322942734,0.0,0.0
cairo,20060224:0000,2,0,0.0,13.78,2.69,11.254960652440786,11.146685406565666,0.10827524587512016,0.0,0.0
cairo,20060224:0100,2,1,0.0,13.57,2.41,10.910487286746502,10.798180401325226,0.11230688542127609,0.0,0.0
cairo,20060224:0200,2,2,0.0,13.38,3.17,11.070245020091534,10.968782249838114,0.10146277025341988,0.0,0.0
cairo,20060224:0300,2,3,0.0,13.97,3.45,11.754584163427353,11.656242199242115,0.09834196418523788,0.0,0.0
cairo,20060224:0400,2,4,0.0,13.87,3.45,11.656500026583672,11.558222770690918,0.0982772558927536,0.0,0.0
cairo,20060224:0500,2,5,8.0,13.74,3.66,11.773876063525677,11.57875994220376,0.19511612132191658,2.5023999999999997,0.0007819999999999999
cairo,20060224:0600,2,6,323.0,16.42,3.59,21.130534783005714,17.032734751701355,4.097800031304359,101.0344,0.031573250000000004
cairo,20060224:0700,2,7,478.0,21.28,3.86,28.773814421147108,23.074835911393166,5.6989785097539425,149.5184,0.0467245
cairo,20060224:0800,2,8,651.0,24.38,4.83,33.85783979669213,27.160926144570112,6.696913652122021,203.63279999999997,0.06363524999999999
cairo,20060224:0900,2,9,777.0,26.54,5.52,37.18550844117999,29.89848516881466,7.287023272365332,243.0456,0.07595175
cairo,20060224:1000,2,10,813.0,28.36,5.66,39.3311364017427,31.858225483447313,7.4729109182953835,254.30640000000002,0.07947075
cairo,20060224:1100,2,11,780.0,29.76,5.45,40.42237710207701,33.083586134016514,7.3387909680604935,243.984,0.07624500000000001
cairo,20060224:1200,2,12,671.0,30.58,5.17,39.77487709373236,33.22861948981881,6.546257603913546,209.88879999999997,0.06559024999999999
cairo,20060224:1300,2,13,494.0,30.77,4.97,37.184217404574156,32.20293594524264,4.9812814593315125,154.52320000000003,0.048288500000000005
cairo,20060224:1400,2,14,295.0,30.37,4.69,33.509738966822624,30.372590869665146,3.1371480971574783,92.27600000000001,0.028836250000000004
cairo,20060224:1500,2,15,72.0,29.01,3.38,28.035247828811407,27.020379453897476,1.014868374913931,22.521600000000003,0.007038
cairo,20060224:1600,2,16,0.0,26.6,2.9,23.902083933353424,23.78859754651785,0.1134863868355751,0.0,0.0
cairo,20060224:1700,2,17,0.0,24.85,2.76,22.122324481606483,22.0079861022532,0.11433837935328484,0.0,0.0
cairo,20060224:1800,2,18,0.0,23.81,2.9,21.171114034950733,21.059369184076786,0.11174485087394714,0.0,0.0
cairo,20060224:1900,2,19,0.0,22.8,2.55,20.010726153850555,19.8946444503963,0.11608170345425606,0.0,0.0
cairo,20060224:2000,2,20,0.0,21.13,1.79,17.917787060141563,17.790635712444782,0.12715134769678116,0.0,0.0
cairo,20060224:2100,2,21,0.0,19.47,1.72,16.24828338623047,16.12091153860092,0.12737184762954712,0.0,0.0
cairo,20060224:2200,2,22,0.0,17.37,2.48,14.663566127419472,14.54987421631813,0.11369191110134125,0.0,0.0
cairo,20060224:2300,2,23,0.0,15.93,1.59,12.699616588652134,12.572056427598,0.12756016105413437,0.0,0.0
cairo,20060225:0000,2,0,0.0,15.52,1.24,12.012661509215832,11.878795139491558,0.13386636972427368,0.0,0.0
cairo,20060225:0100,2,1,0.0,14.94,1.24,11.44782718271017,11.314291842281818,0.13353534042835236,0.0,0.0
cairo,20060225:0200,2,2,0.0,14.53,1.66,11.385961584746838,11.260520704090595,0.12544088065624237,0.0,0.0
cairo,20060225:0300,2,3,0.0,14.22,1.31,10.807761363685131,10.675990022718906,0.13177134096622467,0.0,0.0
cairo,20060225:0400,2,4,0.0,13.74,1.66,10.615335442125797,10.49038216471672,0.12495327740907669,0.0,0.0
cairo,20060225:0500,2,5,29.0,12.87,2.9,11.16703700274229,10.651803147047758,0.5152338556945324,9.071200000000001,0.00283475
cairo,20060225:0600,2,6,114.0,14.54,2.69,14.874638766050339,13.100123926997185,1.774514839053154,35.6592,0.011143499999999999
cairo,20060225:0700,2,7,231.0,17.36,2.69,20.528557561337948,17.080106139183044,3.4484514221549034,72.2568,0.02258025
cairo,20060225:0800,2,8,129.0,20.12,1.93,20.759566836059093,18.47158571705222,2.287981119006872,40.35119999999999,0.012609749999999996
cairo,20060225:0900,2,9,368.0,22.17,1.72,29.846905171871185,23.385051265358925,6.46185390651226,115.11039999999998,0.035972
cairo,20060225:1000,2,10,501.0,23.43,1.1,36.630542911589146,26.679479405283928,9.951063506305218,156.71280000000002,0.04897275
cairo,20060225:1100,2,11,565.0,24.54,1.66,37.939018458127975,28.144709393382072,9.794309064745903,176.732,0.05522875
cairo,20060225:1200,2,12,503.0,25.35,1.38,37.62650076299906,28.323892802000046,9.302607960999012,157.33839999999998,0.04916825
cairo,20060225:1300,2,13,221.0,26.13,0.9,29.977864362299442,25.207579098641872,4.77028526365757,69.12879999999998,0.021602749999999993
cairo,20060225:1400,2,14,64.0,26.7,1.31,25.061254426836967,23.702925220131874,1.3583292067050934,20.019199999999998,0.006255999999999999
cairo,20060225:1500,2,15,40.0,25.67,0.97,23.06321457028389,22.08268031477928,0.9805342555046082,12.512,0.00391
cairo,20060225:1600,2,16,0.0,23.97,1.79,20.68861659616232,20.559794791042805,0.12882180511951447,0.0,0.0
cairo,20060225:1700,2,17,0.0,22.21,2.14,19.20218911021948,19.080178439617157,0.12201067060232162,0.0,0.0
cairo,20060225:1800,2,18,0.0,20.63,2.55,17.88837395608425,17.773654758930206,0.1147191971540451,0.0,0.0
cairo,20060225:1900,2,19,0.0,18.44,2.9,15.913652665913105,15.80531757324934,0.10833509266376495,0.0,0.0
cairo,20060225:2000,2,20,0.0,17.5,2.9,14.993198942393064,14.885468073189259,0.10773086920380592,0.0,0.0
cairo,20060225:2100,2,21,0.0,16.38,3.03,13.952700272202492,13.847452402114868,0.1052478700876236,0.0,0.0
cairo,20060225:2200,2,22,0.0,15.63,2.76,13.098628036677837,12.99015112221241,0.1084769144654274,0.0,0.0
cairo,20060225:2300,2,23,0.0,15.06,2.55,12.439640685915947,12.328483574092388,0.11115711182355881,0.0,0.0
cairo,20060226:0000,2,0,0.0,14.49,2.41,11.81024681776762,11.697343364357948,0.11290345340967178,0.0,0.0
cairo,20060226:0100,2,1,0.0,14.17,2.34,11.459999047219753,11.346219070255756,0.11377997696399689,0.0,0.0
cairo,20060226:0200,2,2,0.0,13.87,2.21,11.094685308635235,10.979040190577507,0.11564511805772781,0.0,0.0
cairo,20060226:0300,2,3,0.0,13.63,2.28,10.899288561195135,10.78491497784853,0.1143735833466053,0.0,0.0
cairo,20060226:0400,2,4,0.0,13.72,2.41,11.057190150022507,10.944785811007023,0.11240433901548386,0.0,0.0
cairo,20060226:0500,2,5,9.0,13.72,2.14,11.162140518426895,10.897788032889366,0.264352485537529,2.8152000000000004,0.00087975
cairo,20060226:0600,2,6,92.0,15.13,2.48,14.886065870523453,13.375098966062069,1.5109669044613838,28.777599999999996,0.008993
cairo,20060226:0700,2,7,383.0,16.56,3.66,22.476160489022732,17.69760636612773,4.778554122895002,119.80239999999999,0.03743825
cairo,20060226:0800,2,8,248.0,19.18,3.86,22.08736937493086,19.05369447544217,3.0336748994886875,77.5744,0.024241999999999996
cairo,20060226:0900,2,9,369.0,20.95,3.79,26.31423395127058,21.82958673685789,4.484647214412689,115.42320000000001,0.03606975
cairo,20060226:1000,2,10,312.0,22.04,3.66,26.287558265030384,22.40544544532895,3.882112819701433,97.5936,0.030497999999999997
cairo,20060226:1100,2,11,127.0,22.92,3.45,23.289440125226974,21.587981563061476,1.7014585621654987,39.7256,0.01241425
cairo,20060226:1200,2,12,547.0,23.93,2.76,34.38475864008069,26.68246515095234,7.702293489128351,171.10160000000002,0.05346925
cairo,20060226:1300,2,13,46.0,24.58,2.21,22.804894037544727,21.959745846688747,0.8451481908559799,14.388799999999998,0.0044965
cairo,20060226:1400,2,14,160.0,24.68,2.21,25.969362054020166,23.347979001700878,2.6213830523192883,50.048,0.01564
cairo,20060226:1500,2,15,85.0,23.97,2.83,23.342220187187195,22.04257480800152,1.2996453791856766,26.587999999999997,0.008308749999999998
cairo,20060226:1600,2,16,0.0,21.69,3.24,19.242365639656782,19.136457107961178,0.10590853169560432,0.0,0.0
cairo,20060226:1700,2,17,0.0,20.01,3.24,17.596078999340534,17.491239830851555,0.10483916848897934,0.0,0.0
cairo,20060226:1800,2,18,0.0,18.69,3.24,16.302460432052612,16.19846548885107,0.1039949432015419,0.0,0.0
cairo,20060226:1900,2,19,0.0,17.09,3.38,14.788391552865505,14.687181357294321,0.10121019557118416,0.0,0.0
cairo,20060226:2000,2,20,0.0,15.72,3.38,13.445072211325169,13.344743847846985,0.10032836347818375,0.0,0.0
cairo,20060226:2100,2,21,0.0,14.62,2.97,12.203077226877213,12.098164353519678,0.10491287335753441,0.0,0.0
cairo,20060226:2200,2,22,0.0,13.77,2.62,11.211785525083542,11.102499589323997,0.10928593575954437,0.0,0.0
cairo,20060226:2300,2,23,0.0,12.99,2.41,10.343225225806236,10.231295693665743,0.11192953214049339,0.0,0.0
cairo,20060227:0000,2,0,0.0,12.15,2.41,9.52164214104414,9.41026084125042,0.11138129979372025,0.0,0.0
cairo,20060227:0100,2,1,0.0,11.32,2.55,8.780169822275639,8.671453520655632,0.10871630162000656,0.0,0.0
cairo,20060227:0200,2,2,0.0,10.7,2.69,8.23985144495964,8.133596014231443,0.1062554307281971,0.0,0.0
cairo,20060227:0300,2,3,0.0,10.14,2.69,7.691592164337635,7.585706375539303,0.10588578879833221,0.0,0.0
cairo,20060227:0400,2,4,0.0,9.58,2.69,7.143314890563488,7.03779935836792,0.10551553219556808,0.0,0.0
cairo,20060227:0500,2,5,98.0,9.62,2.69,9.683315865695477,8.129388801753521,1.5539270639419556,30.6544,0.0095795
cairo,20060227:0600,2,6,318.0,12.11,2.9,17.432846017181873,12.869596108794212,4.563249908387661,99.4704,0.031084499999999998
cairo,20060227:0700,2,7,523.0,14.58,3.59,23.603763841092587,17.04767320305109,6.556090638041496,163.59439999999998,0.051123249999999995
cairo,20060227:0800,2,8,699.0,17.14,4.0,29.00269966572523,20.872516110539436,8.130183555185795,218.6472,0.06832724999999999
cairo,20060227:0900,2,9,809.0,19.67,4.21,33.16325847059488,24.11076046526432,9.052498005330563,253.05519999999996,0.07907974999999998
cairo,20060227:1000,2,10,840.0,21.64,4.41,35.24800665676594,26.14375699311495,9.10424966365099,262.752,0.08211
cairo,20060227:1100,2,11,807.0,22.79,4.76,35.155634228140116,26.80853819474578,8.347096033394337,252.4296,0.07888424999999999
cairo,20060227:1200,2,12,699.0,23.43,4.76,33.87354217469692,26.6212946921587,7.252247482538223,218.6472,0.06832724999999999
cairo,20060227:1300,2,13,523.0,23.71,4.48,31.318285688757896,25.64383525401354,5.674450434744358,163.59439999999998,0.051123249999999995
cairo,20060227:1400,2,14,319.0,23.57,4.14,27.61675952002406,23.931442834436893,3.6853166855871677,99.7832,0.031182249999999995
cairo,20060227:1500,2,15,80.0,22.73,3.72,22.111487463116646,21.04470655322075,1.066780909895897,25.024,0.00782
cairo,20060227:1600,2,16,0.0,20.39,3.79,18.17178823053837,18.073330149054527,0.09845808148384094,0.0,0.0
cairo,20060227:1700,2,17,0.0,18.65,3.93,16.510210875421762,16.414418183267117,0.09579269215464592,0.0,0.0
cairo,20060227:1800,2,18,0.0,17.27,4.28,15.261148381978273,15.169930756092072,0.09121762588620186,0.0,0.0
cairo,20060227:1900,2,19,0.0,15.63,4.28,13.649838026612997,13.55964858084917,0.09018944576382637,0.0,0.0
cairo,20060227:2000,2,20,0.0,14.32,4.07,12.301806937903166,12.210266776382923,0.09154016152024269,0.0,0.0
cairo,20060227:2100,2,21,0.0,13.19,3.86,11.127641499042511,11.034549232572317,0.09309226647019386,0.0,0.0
cairo,20060227:2200,2,22,0.0,12.26,3.72,10.169635452330112,10.075569488108158,0.09406596422195435,0.0,0.0
cairo,20060227:2300,2,23,0.0,11.48,3.66,9.384252578020096,9.290002267807722,0.09425031021237373,0.0,0.0
cairo,20060228:0000,2,0,0.0,10.84,3.59,8.73268673196435,8.63803805783391,0.09464867413043976,0.0,0.0
cairo,20060228:0100,2,1,0.0,10.26,3.59,8.163486160337925,8.069213386625051,0.09427277371287346,0.0,0.0
cairo,20060228:0200,2,2,0.0,9.75,3.59,7.662964724004269,7.569022811949253,0.09394191205501556,0.0,0.0
cairo,20060228:0300,2,3,0.0,9.24,3.52,7.138756196945906,7.0443229377269745,0.0944332592189312,0.0,0.0
cairo,20060228:0400,2,4,0.0,8.66,3.52,6.569593120366335,6.475537717342377,0.0940554030239582,0.0,0.0
cairo,20060228:0500,2,5,122.0,8.43,3.31,9.063130356371403,7.3504312708973885,1.7126990854740143,38.16160000000001,0.011925500000000002
cairo,20060228:0600,2,6,343.0,11.44,2.83,17.46444182470441,12.487223520874977,4.9772183038294315,107.29039999999999,0.033528249999999996
cairo,20060228:0700,2,7,551.0,16.71,3.86,25.853555276989937,19.25972880795598,6.5938264690339565,172.3528,0.05386025
cairo,20060228:0800,2,8,714.0,20.39,3.45,33.43056105077267,24.473568741232157,8.95699230954051,223.33920000000003,0.06979350000000001
cairo,20060228:0900,2,9,820.0,23.38,2.41,41.36067774146795,29.26712865009904,12.093549091368914,256.496,0.08015499999999999
cairo,20060228:1000,2,10,856.0,25.56,1.1,49.98999334871769,33.680906035006046,16.309087313711643,267.7568,0.083674
cairo,20060228:1100,2,11,822.0,27.1,1.03,50.65931960940361,34.7727470472455,15.886572562158108,257.12159999999994,0.08035049999999998
cairo,20060228:1200,2,12,713.0,28.22,1.86,44.86586291342974,33.25848773121834,11.607375182211399,223.0264,0.06969574999999999
cairo,20060228:1300,2,13,531.0,28.69,2.48,39.01657486334443,31.235070377588272,7.781504485756159,166.09680000000003,0.05190525000000001
cairo,20060228:1400,2,14,333.0,28.4,2.62,33.703775722533464,28.855734169483185,4.84804155305028,104.1624,0.03255075
cairo,20060228:1500,2,15,88.0,27.26,1.93,26.497542932629585,24.917442984879017,1.5800999477505684,27.526399999999995,0.008601999999999999
cairo,20060228:1600,2,16,0.0,21.69,1.73,18.42111151665449,18.292598389089108,0.1285131275653839,0.0,0.0
cairo,20060228:1700,2,17,0.0,21.17,1.95,18.065975196659565,17.94149924069643,0.12447595596313477,0.0,0.0
cairo,20060228:1800,2,18,0.0,20.66,2.16,17.700209841132164,17.579472325742245,0.12073751538991928,0.0,0.0
cairo,20060228:1900,2,19,0.0,20.14,2.38,17.31862783432007,17.201659604907036,0.11696822941303253,0.0,0.0
cairo,20060228:2000,2,20,0.0,19.62,2.59,16.920864395797253,16.80737353861332,0.11349085718393326,0.0,0.0
cairo,20060228:2100,2,21,0.0,19.11,2.81,16.528503820300102,16.418491564691067,0.11001225560903549,0.0,0.0
cairo,20060228:2200,2,22,0.0,18.59,3.02,16.113273669034243,16.006468944251537,0.10680472478270531,0.0,0.0
cairo,20060228:2300,2,23,0.0,18.07,3.24,15.694818496704102,15.591221302747726,0.10359719395637512,0.0,0.0
cairo,20050301:0000,3,0,0.0,17.56,3.45,15.275411531329155,15.174758173525333,0.10065335780382156,0.0,0.0
cairo,20050301:0100,3,1,0.0,17.04,3.67,14.843804985284805,14.746099039912224,0.09770594537258148,0.0,0.0
cairo,20050301:0200,3,2,0.0,16.53,3.88,14.41304674372077,14.318046309053898,0.09500043466687202,0.0,0.0
cairo,20050301:0300,3,3,0.0,16.01,4.1,13.970677331089973,13.878385312855244,0.09229201823472977,0.0,0.0
cairo,20050301:0400,3,4,0.0,15.49,4.31,13.520740680396557,13.430942613631487,0.08979806676506996,0.0,0.0
cairo,20050301:0500,3,5,35.0,14.98,4.53,13.737565986812115,13.269319012761116,0.4682469740509987,10.948,0.0034212500000000002
cairo,20050301:0600,3,6,201.0,14.46,4.74,16.28876741975546,14.084260109812021,2.2045073099434376,62.8728,0.01964775
cairo,20050301:0700,3,7,459.0,13.94,4.96,20.27317237108946,15.510921943932772,4.762250427156687,143.5752,0.04486725
cairo,20050301:0800,3,8,648.0,23.59,6.28,31.56009789556265,25.932494811713696,5.627603083848953,202.69439999999997,0.063342
cairo,20050301:0900,3,9,760.0,25.66,6.62,34.87648153677583,28.551234435290098,6.325247101485729,237.728,0.07429
cairo,20050301:1000,3,10,846.0,27.11,6.41,37.72716999053955,30.561436600983143,7.165733389556408,264.6288,0.0826965
cairo,20050301:1100,3,11,809.0,28.0,5.86,38.67666583508253,31.402389761060476,7.274276074022055,253.05519999999996,0.07907974999999998
cairo,20050301:1200,3,12,725.0,28.46,5.17,38.625549245625734,31.544116511940956,7.081432733684778,226.78,0.07086875
cairo,20050301:1300,3,13,574.0,28.56,4.83,36.5491958707571,30.662874560803175,5.886321309953928,179.5472,0.0561085
cairo,20050301:1400,3,14,393.0,28.31,4.83,33.15990833565593,29.08265396952629,4.077254366129637,122.93039999999998,0.03841574999999999
cairo,20050301:1500,3,15,173.0,27.42,4.34,28.50779801607132,26.52499098330736,1.982807032763958,54.1144,0.01691075
cairo,20050301:1600,3,16,0.0,25.17,3.66,22.815207913517952,22.712239865213633,0.10296804830431938,0.0,0.0
cairo,20050301:1700,3,17,0.0,23.44,3.45,21.040529292076826,20.936135984957218,0.10439330711960793,0.0,0.0
cairo,20050301:1800,3,18,0.0,22.12,3.45,19.746484979987144,19.642925895750523,0.10355908423662186,0.0,0.0
cairo,20050301:1900,3,19,0.0,21.11,3.52,18.782477043569088,18.68040669709444,0.10207034647464752,0.0,0.0
cairo,20050301:2000,3,20,0.0,20.04,3.72,17.804447077214718,17.70541002973914,0.0990370474755764,0.0,0.0
cairo,20050301:2100,3,21,0.0,19.1,4.0,16.97423655539751,16.878924146294594,0.09531240910291672,0.0,0.0
cairo,20050301:2200,3,22,0.0,18.3,4.28,16.273046489804983,16.181184127926826,0.09186236187815666,0.0,0.0
cairo,20050301:2300,3,23,0.0,17.68,4.69,15.77534707263112,15.687882918864489,0.08746415376663208,0.0,0.0
cairo,20050302:0000,3,0,0.0,17.2,4.97,15.372407026588917,15.287788026034832,0.08461900055408478,0.0,0.0
cairo,20050302:0100,3,1,0.0,16.8,5.17,15.025062076747417,14.94242025539279,0.08264182135462761,0.0,0.0
cairo,20050302:0200,3,2,0.0,16.45,5.31,14.711481556296349,14.630223084241152,0.08125847205519676,0.0,0.0
