location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_shell_temp_c,ant_shell_temp_c,temp_drop_c,equiv_heat_reduction_w_m2,equiv_electric_saved_kwh_m2_hour
tes5,41.709699,12.654289,20110106:1100,1,11,241.0,9.49,3.03,12.962260730564594,9.531387500464916,3.430873230099678,75.3848,0.02355775
tes5,41.709699,12.654289,20110106:1200,1,12,77.0,10.24,3.59,9.823113158345222,8.756905794143677,1.0662073642015457,24.085600000000003,0.0075267500000000005
tes5,41.709699,12.654289,20110106:1300,1,13,210.0,10.3,3.66,12.741796784102917,10.037740059196949,2.7040567249059677,65.688,0.0205275
tes5,41.709699,12.654289,20110106:1400,1,14,20.0,10.26,3.31,8.522072080522776,8.15951369702816,0.36255838349461555,6.256,0.001955
tes5,41.709699,12.654289,20110106:1500,1,15,47.0,9.73,2.69,8.491042330861092,7.689508311450481,0.8015340194106102,14.701600000000001,0.004594249999999999
tes5,41.709699,12.654289,20110106:1600,1,16,0.0,9.09,2.62,6.631129644811153,6.5249209851026535,0.10620865970849991,0.0,0.0
tes5,41.709699,12.654289,20110106:1700,1,17,0.0,8.46,2.69,6.046705357730389,5.941932685673237,0.1047726720571518,0.0,0.0
tes5,41.709699,12.654289,20110106:1800,1,18,0.0,7.81,2.76,5.44156726449728,5.338227115571499,0.10334014892578125,0.0,0.0
tes5,41.709699,12.654289,20110106:1900,1,19,0.0,7.52,2.76,5.157541390508413,5.05439430475235,0.10314708575606346,0.0,0.0
tes5,41.709699,12.654289,20110106:2000,1,20,0.0,7.04,2.97,4.776194300502539,4.676265977323055,0.09992832317948341,0.0,0.0
tes5,41.709699,12.654289,20110106:2100,1,21,0.0,7.12,2.97,4.854596387594938,4.754614979028702,0.0999814085662365,0.0,0.0
tes5,41.709699,12.654289,20110106:2200,1,22,0.0,7.04,3.03,4.800338484346867,4.701211526989937,0.09912695735692978,0.0,0.0
tes5,41.709699,12.654289,20110106:2300,1,23,0.0,7.25,3.1,5.033740513026714,4.9353948049247265,0.09834570810198784,0.0,0.0
tes5,41.709699,12.654289,20110107:0000,1,0,0.0,7.46,3.17,5.266547314822674,5.168967992067337,0.09757932275533676,0.0,0.0
tes5,41.709699,12.654289,20110107:0100,1,1,0.0,7.75,3.03,5.496258847415447,5.396661274135113,0.09959757328033447,0.0,0.0
tes5,41.709699,12.654289,20110107:0200,1,2,0.0,8.09,3.03,5.8295054361224174,5.729682669043541,0.0998227670788765,0.0,0.0
tes5,41.709699,12.654289,20110107:0300,1,3,0.0,8.36,3.24,6.175452060997486,6.0781703516840935,0.09728170931339264,0.0,0.0
tes5,41.709699,12.654289,20110107:0400,1,4,0.0,8.45,3.38,6.314779408276081,6.219177879393101,0.09560152888298035,0.0,0.0
tes5,41.709699,12.654289,20110107:0500,1,5,0.0,8.61,3.45,6.496415138244629,6.401557419449091,0.09485771879553795,0.0,0.0
tes5,41.709699,12.654289,20110107:0600,1,6,0.0,8.48,3.45,6.368862688541412,6.274089906364679,0.09477278217673302,0.0,0.0
tes5,41.709699,12.654289,20110107:0700,1,7,34.0,8.3,3.31,6.92264910787344,6.374441739171743,0.5482073687016964,10.635200000000001,0.0033235
tes5,41.709699,12.654289,20110107:0800,1,8,119.0,8.76,3.17,9.329905603080988,7.617549784481525,1.7123558185994625,37.223200000000006,0.01163225
tes5,41.709699,12.654289,20110107:0900,1,9,85.0,9.57,3.17,9.325642846524715,8.07437239214778,1.251270454376936,26.588,0.00830875
tes5,41.709699,12.654289,20110107:1000,1,10,141.0,10.75,3.52,11.723021939396858,9.832703340798616,1.8903185985982418,44.104800000000004,0.01378275
tes5,41.709699,12.654289,20110107:1100,1,11,200.0,11.97,4.21,13.979545552283525,11.610121950507164,2.3694236017763615,62.56,0.01955
tes5,41.709699,12.654289,20110107:1200,1,12,103.0,12.37,4.62,12.455852292478085,11.260863468050957,1.1949888244271278,32.2184,0.01006825
tes5,41.709699,12.654289,20110107:1300,1,13,154.0,12.58,4.9,13.571651633828878,11.893316116183996,1.6783355176448822,48.171200000000006,0.015053500000000001
tes5,41.709699,12.654289,20110107:1400,1,14,79.0,12.36,3.86,11.957397554069757,10.913014598190784,1.044382955878973,24.7112,0.00772225
tes5,41.709699,12.654289,20110107:1500,1,15,47.0,11.96,3.86,10.899778623133898,10.240289531648159,0.6594890914857388,14.701600000000001,0.004594249999999999
tes5,41.709699,12.654289,20110107:1600,1,16,0.0,10.9,3.59,8.79156831651926,8.69688080623746,0.09468751028180122,0.0,0.0
tes5,41.709699,12.654289,20110107:1700,1,17,0.0,10.38,3.52,8.257394097745419,8.162219375371933,0.09517472237348557,0.0,0.0
tes5,41.709699,12.654289,20110107:1800,1,18,0.0,9.76,3.52,7.649022210389376,7.554250545799732,0.09477166458964348,0.0,0.0
tes5,41.709699,12.654289,20110107:1900,1,19,0.0,9.6,3.17,7.364752814173698,7.265763375908136,0.09898943826556206,0.0,0.0
tes5,41.709699,12.654289,20110107:2000,1,20,0.0,9.21,3.1,6.955137979239225,6.855497658252716,0.09964032098650932,0.0,0.0
tes5,41.709699,12.654289,20110107:2100,1,21,0.0,8.66,2.97,6.363759338855743,6.26275684684515,0.10100249201059341,0.0,0.0
