location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_shell_temp_c,ant_shell_temp_c,temp_drop_c,equiv_heat_reduction_w_m2,equiv_electric_saved_kwh_m2_hour
name,43.913723,4.801025,20160125:0600,1,6,0.0,2.51,1.72,-0.30185315757989883,-0.41846588253974915,0.11661272495985031,0.0,0.0
name,43.913723,4.801025,20160125:0700,1,7,0.0,3.53,1.72,0.6938611716032028,0.5765679478645325,0.11729322373867035,0.0,0.0
name,43.913723,4.801025,20160125:0800,1,8,66.0,3.65,1.59,2.884299010038376,1.510176733136177,1.3741222769021988,20.6448,0.0064515
name,43.913723,4.801025,20160125:0900,1,9,112.0,7.54,1.24,8.194080330431461,5.771935172379017,2.4221451580524445,35.0336,0.010948
name,43.913723,4.801025,20160125:1000,1,10,126.0,10.1,1.38,11.108092330396175,8.51230375468731,2.595788575708866,39.412800000000004,0.012316500000000001
name,43.913723,4.801025,20160125:1100,1,11,117.0,11.55,1.59,12.17011421918869,9.875504970550537,2.294609248638153,36.5976,0.01143675
name,43.913723,4.801025,20160125:1200,1,12,115.0,12.32,1.38,12.87681169807911,10.507626309990883,2.3691853880882263,35.972,0.01124125
name,43.913723,4.801025,20160125:1300,1,13,128.0,12.69,0.9,13.796329274773598,10.831980258226395,2.964349016547203,40.0384,0.012512
name,43.913723,4.801025,20160125:1400,1,14,102.0,12.92,0.69,13.041791915893555,10.500391833484173,2.541400082409382,31.905600000000003,0.009970500000000002
name,43.913723,4.801025,20160125:1500,1,15,95.0,12.91,0.48,12.74040024727583,10.206201113760471,2.534199133515358,29.716,0.00928625
name,43.913723,4.801025,20160125:1600,1,16,26.0,12.61,0.14,9.093137457966805,8.196934312582016,0.8962031453847885,8.132800000000001,0.0025415
name,43.913723,4.801025,20160125:1700,1,17,0.0,11.68,0.62,7.623654156923294,7.479382045567036,0.1442721113562584,0.0,0.0
name,43.913723,4.801025,20160125:1800,1,18,0.0,10.62,0.97,6.986602023243904,6.850130558013916,0.1364714652299881,0.0,0.0
name,43.913723,4.801025,20160125:1900,1,19,0.0,9.34,1.17,5.931846909224987,5.800198614597321,0.13164829462766647,0.0,0.0
name,43.913723,4.801025,20160125:2000,1,20,0.0,8.94,1.17,5.542357861995697,5.410948172211647,0.13140968978405,0.0,0.0
name,43.913723,4.801025,20160125:2100,1,21,0.0,8.77,1.17,5.376823768019676,5.245515666902065,0.13130810111761093,0.0,0.0
name,43.913723,4.801025,20160125:2200,1,22,0.0,8.46,1.17,5.074965171515942,4.943842925131321,0.13112224638462067,0.0,0.0
name,43.913723,4.801025,20160125:2300,1,23,0.0,8.09,1.24,4.776284769177437,4.646801128983498,0.1294836401939392,0.0,0.0
name,43.913723,4.801025,20160126:0000,1,0,0.0,7.69,1.38,4.503105245530605,4.376648925244808,0.12645632028579712,0.0,0.0
name,43.913723,4.801025,20160126:0100,1,1,0.0,7.3,1.45,4.1780658811330795,4.053218774497509,0.12484710663557053,0.0,0.0
name,43.913723,4.801025,20160126:0200,1,2,0.0,7.14,1.45,4.022075869143009,3.8973302394151688,0.12474562972784042,0.0,0.0
name,43.913723,4.801025,20160126:0300,1,3,0.0,7.17,1.24,3.880148231983185,3.751228414475918,0.128919817507267,0.0,0.0
name,43.913723,4.801025,20160126:0400,1,4,0.0,7.2,1.1,3.7843406200408936,3.6525386571884155,0.13180196285247803,0.0,0.0
name,43.913723,4.801025,20160126:0500,1,5,0.0,6.87,1.24,3.5879239067435265,3.45918882638216,0.12873508036136627,0.0,0.0
name,43.913723,4.801025,20160126:0600,1,6,0.0,6.78,1.17,3.4390372782945633,3.308931589126587,0.13010568916797638,0.0,0.0
name,43.913723,4.801025,20160126:0700,1,7,0.0,6.37,1.17,3.0397799611091614,2.9099247232079506,0.12985523790121078,0.0,0.0
name,43.913723,4.801025,20160126:0800,1,8,53.0,6.9,0.9,5.361557528376579,4.025520160794258,1.3360373675823212,16.578400000000002,0.0051807500000000005
name,43.913723,4.801025,20160126:0900,1,9,111.0,9.21,0.62,9.87118873745203,7.030039615929127,2.8411491215229034,34.720800000000004,0.01085025
name,43.913723,4.801025,20160126:1000,1,10,156.0,11.11,1.03,13.267255052924156,9.801861569285393,3.4653934836387634,48.796800000000005,0.015249
name,43.913723,4.801025,20160126:1100,1,11,166.0,11.61,1.1,14.062549695372581,10.459356494247913,3.603193201124668,51.924800000000005,0.0162265
name,43.913723,4.801025,20160126:1200,1,12,173.0,12.45,1.24,15.019320361316204,11.412747465074062,3.6065728962421417,54.1144,0.01691075
name,43.913723,4.801025,20160126:1300,1,13,152.0,13.31,1.17,15.153741389513016,11.914231479167938,3.2395099103450775,47.5456,0.014857999999999998
name,43.913723,4.801025,20160126:1400,1,14,150.0,13.65,0.97,15.504454970359802,12.135888785123825,3.368566185235977,46.92,0.0146625
name,43.913723,4.801025,20160126:1500,1,15,92.0,13.65,0.83,13.351824544370174,11.13864403218031,2.213180512189865,28.777600000000003,0.008993000000000001
name,43.913723,4.801025,20160126:1600,1,16,21.0,13.11,1.17,10.34861333668232,9.780911952257156,0.5677013844251633,6.5688,0.00205275
name,43.913723,4.801025,20160126:1700,1,17,0.0,11.43,1.52,8.258542194962502,8.132441714406013,0.12610048055648804,0.0,0.0
name,43.913723,4.801025,20160126:1800,1,18,0.0,9.92,1.03,6.365118883550167,6.230277977883816,0.13484090566635132,0.0,0.0
name,43.913723,4.801025,20160126:1900,1,19,0.0,9.48,0.9,5.805670544505119,5.6683821231126785,0.1372884213924408,0.0,0.0
name,43.913723,4.801025,20160126:2000,1,20,0.0,9.47,0.83,5.721122063696384,5.582370162010193,0.13875190168619156,0.0,0.0
name,43.913723,4.801025,20160126:2100,1,21,0.0,8.85,0.97,5.264643281698227,5.129172168672085,0.13547111302614212,0.0,0.0
name,43.913723,4.801025,20160126:2200,1,22,0.0,7.71,1.17,4.3446506187319756,4.213980212807655,0.13067040592432022,0.0,0.0
name,43.913723,4.801025,20160126:2300,1,23,0.0,6.39,1.17,3.05925615131855,2.9293886199593544,0.1298675313591957,0.0,0.0
name,43.913723,4.801025,20160127:0000,1,0,0.0,5.52,1.17,2.2120345011353493,2.082701399922371,0.12933310121297836,0.0,0.0
name,43.913723,4.801025,20160127:0100,1,1,0.0,5.55,0.97,2.054038643836975,1.9204843044281006,0.1335543394088745,0.0,0.0
name,43.913723,4.801025,20160127:0200,1,2,0.0,5.69,1.03,2.248651348054409,2.1162889152765274,0.13236243277788162,0.0,0.0
name,43.913723,4.801025,20160127:0300,1,3,0.0,5.65,1.17,2.338632419705391,2.2092191874980927,0.12941323220729828,0.0,0.0
name,43.913723,4.801025,20160127:0400,1,4,0.0,5.8,1.24,2.5456322357058525,2.4175602197647095,0.12807201594114304,0.0,0.0
name,43.913723,4.801025,20160127:0500,1,5,0.0,5.92,1.24,2.6625267043709755,2.5343800336122513,0.1281466707587242,0.0,0.0
name,43.913723,4.801025,20160127:0600,1,6,0.0,6.06,1.1,2.6745567470788956,2.543441206216812,0.13111554086208344,0.0,0.0
name,43.913723,4.801025,20160127:0700,1,7,0.0,6.03,0.62,2.135680168867111,1.9942448288202286,0.14143534004688263,0.0,0.0
name,43.913723,4.801025,20160127:0800,1,8,71.0,6.56,0.0,5.446019843220711,3.11363123357296,2.332388609647751,22.2088,0.00694025
name,43.913723,4.801025,20160127:0900,1,9,113.0,7.65,0.0,8.65671031177044,5.075912103056908,3.5807982087135315,35.3464,0.01104575
name,43.913723,4.801025,20160127:1000,1,10,89.0,9.23,0.76,8.986190520226955,6.768676340579987,2.217514179646969,27.8392,0.00869975
name,43.913723,4.801025,20160127:1100,1,11,112.0,10.79,0.48,11.448878943920135,8.472322076559067,2.9765568673610687,35.0336,0.010948
name,43.913723,4.801025,20160127:1200,1,12,90.0,11.9,0.9,11.600236222147942,9.462937749922276,2.137298472225666,28.152,0.0087975
name,43.913723,4.801025,20160127:1300,1,13,83.0,12.59,1.03,12.018532194197178,10.107578188180923,1.9109540060162544,25.962400000000002,0.00811325
name,43.913723,4.801025,20160127:1400,1,14,103.0,13.08,1.45,13.206641934812069,11.109066307544708,2.0975756272673607,32.2184,0.01006825
name,43.913723,4.801025,20160127:1500,1,15,98.0,13.23,1.72,13.190074935555458,11.309336014091969,1.8807389214634895,30.654400000000003,0.0095795
name,43.913723,4.801025,20160127:1600,1,16,28.0,13.06,1.52,10.758344568312168,10.102267749607563,0.6560768187046051,8.7584,0.002737
name,43.913723,4.801025,20160127:1700,1,17,0.0,12.03,1.24,8.613794967532158,8.481948971748352,0.13184599578380585,0.0,0.0
name,43.913723,4.801025,20160127:1800,1,18,0.0,11.14,0.69,7.184498533606529,7.041941583156586,0.14255695044994354,0.0,0.0
name,43.913723,4.801025,20160127:1900,1,19,0.0,10.0,1.52,6.864179857075214,6.738969869911671,0.1252099871635437,0.0,0.0
name,43.913723,4.801025,20160127:2000,1,20,0.0,9.87,2.07,7.1046872809529305,6.9893452525138855,0.11534202843904495,0.0,0.0
name,43.913723,4.801025,20160127:2100,1,21,0.0,9.92,2.21,7.233656719326973,7.1205829456448555,0.11307377368211746,0.0,0.0
name,43.913723,4.801025,20160127:2200,1,22,0.0,9.92,2.34,7.303989492356777,7.192985378205776,0.11100411415100098,0.0,0.0
name,43.913723,4.801025,20160127:2300,1,23,0.0,9.86,2.41,7.281658984720707,7.171782627701759,0.1098763570189476,0.0,0.0
name,43.913723,4.801025,20160128:0000,1,0,0.0,9.99,2.48,7.4442049860954285,7.335312999784946,0.10889198631048203,0.0,0.0
name,43.913723,4.801025,20160128:0100,1,1,0.0,9.94,2.48,7.39528339356184,7.286424431949854,0.10885896161198616,0.0,0.0
name,43.913723,4.801025,20160128:0200,1,2,0.0,10.11,2.55,7.596060149371624,7.488141302019358,0.10791884735226631,0.0,0.0
name,43.913723,4.801025,20160128:0300,1,3,0.0,10.32,2.48,7.767084054648876,7.657974194735289,0.10910985991358757,0.0,0.0
name,43.913723,4.801025,20160128:0400,1,4,0.0,10.32,2.41,7.731634750962257,7.621454857289791,0.11017989367246628,0.0,0.0
name,43.913723,4.801025,20160128:0500,1,5,0.0,10.3,2.41,7.71207083016634,7.60190412402153,0.11016670614480972,0.0,0.0
name,43.913723,4.801025,20160128:0600,1,6,0.0,10.28,0.0,5.308875814080238,5.153263323009014,0.1556124910712242,0.0,0.0
name,43.913723,4.801025,20160128:0700,1,7,0.0,10.86,0.0,5.87074987590313,5.714982599020004,0.1557672768831253,0.0,0.0
name,43.913723,4.801025,20160128:0800,1,8,66.0,11.07,2.34,10.227338261902332,9.07288633286953,1.1544519290328026,20.6448,0.0064515
name,43.913723,4.801025,20160128:0900,1,9,139.0,11.74,2.48,12.826496195048094,10.591206289827824,2.23528990522027,43.479200000000006,0.01358725
name,43.913723,4.801025,20160128:1000,1,10,164.0,12.82,3.24,14.310655202716589,12.033788207918406,2.2768669947981834,51.299200000000006,0.016031000000000004
name,43.913723,4.801025,20160128:1100,1,11,196.0,13.58,3.79,15.593751687556505,13.12562245875597,2.468129228800535,61.308800000000005,0.019159
name,43.913723,4.801025,20160128:1200,1,12,48.0,14.02,3.24,12.826467752456665,12.087424173951149,0.739043578505516,15.014400000000002,0.004692
name,43.913723,4.801025,20160128:1300,1,13,85.0,14.44,3.52,14.099814463406801,12.925679814070463,1.174134649336338,26.588,0.00830875
name,43.913723,4.801025,20160128:1400,1,14,177.0,14.41,3.52,16.075005419552326,13.742207884788513,2.332797534763813,55.3656,0.017301749999999998
name,43.913723,4.801025,20160128:1500,1,15,121.0,14.22,3.59,14.665450993925333,13.054653219878674,1.6107977740466595,37.848800000000004,0.01182775
name,43.913723,4.801025,20160128:1600,1,16,24.0,13.57,3.24,11.835419069975615,11.415151730179787,0.42026733979582787,7.507200000000001,0.002346
name,43.913723,4.801025,20160128:1700,1,17,0.0,12.79,2.97,10.41035320609808,10.3066336363554,0.1037195697426796,0.0,0.0
name,43.913723,4.801025,20160128:1800,1,18,0.0,12.37,2.69,9.874732941389084,9.76737953722477,0.10735340416431427,0.0,0.0
name,43.913723,4.801025,20160128:1900,1,19,0.0,11.98,2.62,9.459926690906286,9.351811427623034,0.10811526328325272,0.0,0.0
name,43.913723,4.801025,20160128:2000,1,20,0.0,11.89,2.21,9.159381873905659,9.045019298791885,0.11436257511377335,0.0,0.0
name,43.913723,4.801025,20160128:2100,1,21,0.0,11.74,1.66,8.664277270436287,8.540571220219135,0.12370605021715164,0.0,0.0
name,43.913723,4.801025,20160128:2200,1,22,0.0,11.46,1.03,7.8636860474944115,7.727969735860825,0.13571631163358688,0.0,0.0
name,43.913723,4.801025,20160128:2300,1,23,0.0,11.48,0.69,7.514851465821266,7.372124195098877,0.14272727072238922,0.0,0.0
name,43.913723,4.801025,20160129:0000,1,0,0.0,11.13,0.83,7.335044555366039,7.195401266217232,0.13964328914880753,0.0,0.0
name,43.913723,4.801025,20160129:0100,1,1,0.0,10.79,1.24,7.4060990661382675,7.2749874368309975,0.13111162930727005,0.0,0.0
name,43.913723,4.801025,20160129:0200,1,2,0.0,10.29,1.59,7.199166752398014,7.0750851929187775,0.1240815594792366,0.0,0.0
name,43.913723,4.801025,20160129:0300,1,3,0.0,9.75,1.66,6.722816713154316,6.600369289517403,0.1224474236369133,0.0,0.0
name,43.913723,4.801025,20160129:0400,1,4,0.0,9.5,1.59,6.428617723286152,6.305035166442394,0.12358255684375763,0.0,0.0
name,43.913723,4.801025,20160129:0500,1,5,0.0,9.03,1.66,6.020338237285614,5.898350365459919,0.12198787182569504,0.0,0.0
name,43.913723,4.801025,20160129:0600,1,6,0.0,8.7,1.79,5.787105858325958,5.667686872184277,0.11941898614168167,0.0,0.0
name,43.913723,4.801025,20160129:0700,1,7,0.0,10.03,1.93,7.175913341343403,7.058089934289455,0.11782340705394745,0.0,0.0
name,43.913723,4.801025,20160129:0800,1,8,138.0,10.42,2.28,11.564361900091171,9.249360375106335,2.3150015249848366,43.1664,0.0134895
name,43.913723,4.801025,20160129:0900,1,9,269.0,11.52,2.55,15.958564579486847,11.813260167837143,4.145304411649704,84.14320000000001,0.026294750000000002
name,43.913723,4.801025,20160129:1000,1,10,407.0,13.03,3.45,19.796050190925598,14.524647034704685,5.271403156220913,127.3096,0.03978425
name,43.913723,4.801025,20160129:1100,1,11,436.0,14.12,3.93,20.951959565281868,15.729156751185656,5.222802814096212,136.38080000000002,0.042619000000000004
name,43.913723,4.801025,20160129:1200,1,12,488.0,14.91,4.21,22.45014227926731,16.863289661705494,5.586852617561817,152.6464,0.047702
name,43.913723,4.801025,20160129:1300,1,13,443.0,15.36,4.14,22.080680336803198,16.9474021717906,5.133278165012598,138.5704,0.04330325
name,43.913723,4.801025,20160129:1400,1,14,316.0,15.32,3.93,19.684332106262445,15.86841732263565,3.815914783626795,98.8448,0.030889
name,43.913723,4.801025,20160129:1500,1,15,178.0,15.14,3.45,16.826060712337494,14.456968531012535,2.369092181324959,55.6784,0.0173995
name,43.913723,4.801025,20160129:1600,1,16,45.0,14.24,2.34,12.746363133192062,11.926157139241695,0.820205993950367,14.076,0.00439875
name,43.913723,4.801025,20160129:1700,1,17,0.0,12.46,2.21,9.716534577310085,9.60180152207613,0.11473305523395538,0.0,0.0
name,43.913723,4.801025,20160129:1800,1,18,0.0,10.78,2.07,7.99383744597435,7.877901643514633,0.1159358024597168,0.0,0.0
name,43.913723,4.801025,20160129:1900,1,19,0.0,9.77,1.31,6.472509726881981,6.343394108116627,0.12911561876535416,0.0,0.0
name,43.913723,4.801025,20160129:2000,1,20,0.0,9.01,1.31,5.732046812772751,5.603395327925682,0.1286514848470688,0.0,0.0
name,43.913723,4.801025,20160129:2100,1,21,0.0,7.87,1.52,4.787117093801498,4.663251340389252,0.1238657534122467,0.0,0.0
name,43.913723,4.801025,20160129:2200,1,22,0.0,6.94,1.72,4.022297598421574,3.9027585834264755,0.11953901499509811,0.0,0.0
name,43.913723,4.801025,20160129:2300,1,23,0.0,6.27,1.79,3.414854258298874,3.2970216870307922,0.11783257126808167,0.0,0.0
name,43.913723,4.801025,20160130:0000,1,0,0.0,5.9,1.72,3.0072326958179474,2.8883737325668335,0.11885896325111389,0.0,0.0
name,43.913723,4.801025,20160130:0100,1,1,0.0,5.64,1.52,2.6123420149087906,2.4899058789014816,0.12243613600730896,0.0,0.0
name,43.913723,4.801025,20160130:0200,1,2,0.0,5.25,1.45,2.179366424679756,2.0558279007673264,0.12353852391242981,0.0,0.0
name,43.913723,4.801025,20160130:0300,1,3,0.0,4.79,1.24,1.5617503598332405,1.4343097805976868,0.12744057923555374,0.0,0.0
name,43.913723,4.801025,20160130:0400,1,4,0.0,3.99,1.24,0.7824120670557022,0.6554754078388214,0.1269366592168808,0.0,0.0
name,43.913723,4.801025,20160130:0500,1,5,0.0,3.82,1.1,0.49381643533706665,0.3640712797641754,0.12974515557289124,0.0,0.0
name,43.913723,4.801025,20160130:0600,1,6,0.0,3.68,1.03,0.29243696480989456,0.16128957271575928,0.13114739209413528,0.0,0.0
name,43.913723,4.801025,20160130:0700,1,7,0.0,5.07,0.97,1.587020456790924,1.453750655055046,0.133269801735878,0.0,0.0
name,43.913723,4.801025,20160130:0800,1,8,138.0,4.65,1.1,6.3953229039907455,3.312869630753994,3.0824532732367516,43.1664,0.0134895
name,43.913723,4.801025,20160130:0900,1,9,288.0,8.34,0.83,15.839561447501183,9.223312996327877,6.6162484511733055,90.08640000000001,0.028152
name,43.913723,4.801025,20160130:1000,1,10,393.0,11.04,1.52,20.509693138301373,13.099076189100742,7.41061694920063,122.9304,0.038415750000000005
name,43.913723,4.801025,20160130:1100,1,11,463.0,12.54,2.14,22.665746845304966,15.10694332420826,7.558803521096706,144.8264,0.04525825
name,43.913723,4.801025,20160130:1200,1,12,444.0,13.46,2.21,22.881902493536472,15.737669132649899,7.144233360886574,138.88320000000002,0.043401
name,43.913723,4.801025,20160130:1300,1,13,432.0,13.94,2.14,23.140344619750977,16.09181895852089,7.048525661230087,135.1296,0.042228
name,43.913723,4.801025,20160130:1400,1,14,318.0,14.15,2.07,20.293735191226006,14.971155822277069,5.3225793689489365,99.47040000000001,0.0310845
name,43.913723,4.801025,20160130:1500,1,15,198.0,13.91,2.21,16.61049872636795,13.32486443221569,3.28563429415226,61.934400000000004,0.0193545
name,43.913723,4.801025,20160130:1600,1,16,39.0,12.94,1.72,11.087225191295147,10.261483676731586,0.8257415145635605,12.199200000000001,0.00381225
name,43.913723,4.801025,20160130:1700,1,17,0.0,11.09,2.14,8.33764836192131,8.222668543457985,0.1149798184633255,0.0,0.0
name,43.913723,4.801025,20160130:1800,1,18,0.0,9.81,2.0,7.0042043551802635,6.887722332030535,0.11648202314972878,0.0,0.0
name,43.913723,4.801025,20160130:1900,1,19,0.0,9.03,1.79,6.109242178499699,5.989609509706497,0.11963266879320145,0.0,0.0
name,43.913723,4.801025,20160130:2000,1,20,0.0,8.24,1.66,5.249537639319897,5.128056593239307,0.1214810460805893,0.0,0.0
name,43.913723,4.801025,20160130:2100,1,21,0.0,7.97,1.72,5.027552656829357,4.907344430685043,0.12020822614431381,0.0,0.0
name,43.913723,4.801025,20160130:2200,1,22,0.0,7.6,1.93,4.802587404847145,4.686351697891951,0.11623570695519447,0.0,0.0
name,43.913723,4.801025,20160130:2300,1,23,0.0,7.19,2.07,4.485847353935242,4.372270330786705,0.11357702314853668,0.0,0.0
name,43.913723,4.801025,20160131:0000,1,0,0.0,6.9,2.0,4.1612908989191055,4.0467215701937675,0.11456932872533798,0.0,0.0
name,43.913723,4.801025,20160131:0100,1,1,0.0,7.26,1.59,4.2436303570866585,4.121477976441383,0.12215238064527512,0.0,0.0
name,43.913723,4.801025,20160131:0200,1,2,0.0,7.33,1.38,4.152233637869358,4.026002958416939,0.12623067945241928,0.0,0.0
name,43.913723,4.801025,20160131:0300,1,3,0.0,7.22,1.38,4.045021831989288,3.9188603311777115,0.12616150081157684,0.0,0.0
name,43.913723,4.801025,20160131:0400,1,4,0.0,7.28,1.31,4.046447537839413,3.918863795697689,0.12758374214172363,0.0,0.0
name,43.913723,4.801025,20160131:0500,1,5,0.0,8.3,0.97,4.729558899998665,4.594402611255646,0.1351562887430191,0.0,0.0
name,43.913723,4.801025,20160131:0600,1,6,0.0,8.37,0.97,4.797660857439041,4.662464447319508,0.13519641011953354,0.0,0.0
name,43.913723,4.801025,20160131:0700,1,7,0.0,7.28,1.79,4.400885812938213,4.282391183078289,0.11849462985992432,0.0,0.0
name,43.913723,4.801025,20160131:0800,1,8,17.0,8.28,2.34,6.167136542499065,5.786294154822826,0.380842387676239,5.3176000000000005,0.00166175
name,43.913723,4.801025,20160131:0900,1,9,142.0,10.23,2.69,11.39381492510438,9.19573798775673,2.1980769373476505,44.4176,0.0138805
name,43.913723,4.801025,20160131:1000,1,10,169.0,12.18,3.03,13.861921913921833,11.430929936468601,2.430991977453232,52.863200000000006,0.016519750000000003
name,43.913723,4.801025,20160131:1100,1,11,424.0,13.25,3.38,20.459369532763958,14.914811383932829,5.544558148831129,132.62720000000002,0.041446000000000004
name,43.913723,4.801025,20160131:1200,1,12,390.0,14.43,4.0,20.260328724980354,15.623604394495487,4.636724330484867,121.992,0.038122500000000004
name,43.913723,4.801025,20160131:1300,1,13,209.0,14.62,3.45,17.00100801885128,14.23685472458601,2.7641532942652702,65.3752,0.020429750000000003
name,43.913723,4.801025,20160131:1400,1,14,318.0,14.93,3.24,19.852877650409937,15.570725090801716,4.282152559608221,99.47040000000001,0.0310845
name,43.913723,4.801025,20160131:1500,1,15,164.0,14.79,2.55,16.41408508643508,13.849116936326027,2.5649681501090527,51.299200000000006,0.016031000000000004
name,43.913723,4.801025,20160131:1600,1,16,53.0,13.82,2.05,12.475781552493572,11.473384164273739,1.0023973882198334,16.578400000000002,0.0051807500000000005
name,43.913723,4.801025,20160131:1700,1,17,0.0,13.29,2.05,10.434053763747215,10.316162183880806,0.1178915798664093,0.0,0.0
name,43.913723,4.801025,20160131:1800,1,18,0.0,12.77,2.04,9.920016787946224,9.802292175590992,0.11772461235523224,0.0,0.0
name,43.913723,4.801025,20160131:1900,1,19,0.0,12.24,2.03,9.396207742393017,9.278656803071499,0.11755093932151794,0.0,0.0
name,43.913723,4.801025,20160131:2000,1,20,0.0,11.72,2.02,8.88216394931078,8.764780424535275,0.11738352477550507,0.0,0.0
name,43.913723,4.801025,20160131:2100,1,21,0.0,11.19,2.01,8.358348309993744,8.24113879352808,0.11720951646566391,0.0,0.0
name,43.913723,4.801025,20160131:2200,1,22,0.0,10.67,2.0,7.8442975878715515,7.727255932986736,0.11704165488481522,0.0,0.0
name,43.913723,4.801025,20160131:2300,1,23,0.0,10.14,2.0,7.326569892466068,7.209872901439667,0.11669699102640152,0.0,0.0
name,43.913723,4.801025,20200201:0000,2,0,0.0,9.62,1.99,6.812520511448383,6.695992387831211,0.11652812361717224,0.0,0.0
name,43.913723,4.801025,20200201:0100,2,1,0.0,9.09,1.98,6.288699060678482,6.172346621751785,0.11635243892669678,0.0,0.0
name,43.913723,4.801025,20200201:0200,2,2,0.0,8.57,1.97,5.774642527103424,5.658459402620792,0.11618312448263168,0.0,0.0
name,43.913723,4.801025,20200201:0300,2,3,0.0,8.04,1.96,5.25081392377615,5.134806931018829,0.1160069927573204,0.0,0.0
name,43.913723,4.801025,20200201:0400,2,4,0.0,7.51,1.95,4.726981744170189,4.611151218414307,0.11583052575588226,0.0,0.0
name,43.913723,4.801025,20200201:0500,2,5,0.0,6.99,1.95,4.219032377004623,4.1035448387265205,0.11548753827810287,0.0,0.0
name,43.913723,4.801025,20200201:0600,2,6,0.0,6.46,1.94,3.6952009797096252,3.579890914261341,0.11531006544828415,0.0,0.0
name,43.913723,4.801025,20200201:0700,2,7,0.0,5.94,1.93,3.1811342760920525,3.0659952014684677,0.11513907462358475,0.0,0.0
name,43.913723,4.801025,20200201:0800,2,8,128.0,9.0,1.93,9.983229525387287,7.656774520874023,2.3264550045132637,40.0384,0.012512
name,43.913723,4.801025,20200201:0900,2,9,239.0,10.42,1.72,14.818384125828743,10.416341684758663,4.40204244107008,74.7592,0.02336225
name,43.913723,4.801025,20200201:1000,2,10,178.0,11.76,1.52,14.348634220659733,10.881310887634754,3.4673233330249786,55.6784,0.0173995
name,43.913723,4.801025,20200201:1100,2,11,105.0,12.7,0.9,12.937099933624268,10.475548431277275,2.4615515023469925,32.844,0.01026375
name,43.913723,4.801025,20200201:1200,2,12,243.0,12.86,0.9,18.261245042085648,12.818222418427467,5.44302262365818,76.0104,0.02375325
name,43.913723,4.801025,20200201:1300,2,13,215.0,13.61,1.1,17.704777419567108,13.12237173318863,4.582405686378479,67.25200000000001,0.021016250000000004
name,43.913723,4.801025,20200201:1400,2,14,341.0,13.71,1.72,21.04556206613779,14.906080961227417,6.139481104910374,106.66480000000001,0.03333275
name,43.913723,4.801025,20200201:1500,2,15,173.0,13.57,1.66,15.848663970828056,12.596251405775547,3.2524125650525093,54.1144,0.01691075
name,43.913723,4.801025,20200201:1600,2,16,60.0,13.1,1.66,11.875528208911419,10.657104589045048,1.2184236198663712,18.768,0.005865
name,43.913723,4.801025,20200201:1700,2,17,0.0,11.78,1.86,8.839935697615147,8.719770386815071,0.12016531080007553,0.0,0.0
name,43.913723,4.801025,20200201:1800,2,18,0.0,10.62,1.93,7.752110064029694,7.633904442191124,0.11820562183856964,0.0,0.0
name,43.913723,4.801025,20200201:1900,2,19,0.0,10.24,1.59,7.15039849281311,7.026348561048508,0.12404993176460266,0.0,0.0
name,43.913723,4.801025,20200201:2000,2,20,0.0,8.87,1.86,5.998736508190632,5.8804477378726006,0.11828877031803131,0.0,0.0
name,43.913723,4.801025,20200201:2100,2,21,0.0,7.81,2.28,5.208705924451351,5.0981505215168,0.11055540293455124,0.0,0.0
name,43.913723,4.801025,20200201:2200,2,22,0.0,7.38,2.21,4.750441908836365,4.639047533273697,0.11139437556266785,0.0,0.0
name,43.913723,4.801025,20200201:2300,2,23,0.0,6.88,2.28,4.299217574298382,4.189281538128853,0.10993603616952896,0.0,0.0
name,43.913723,4.801025,20200202:0000,2,0,0.0,6.31,2.14,3.665636330842972,3.5538095608353615,0.11182677000761032,0.0,0.0
name,43.913723,4.801025,20200202:0100,2,1,0.0,5.84,2.21,3.2446999475359917,3.1343330815434456,0.11036686599254608,0.0,0.0
name,43.913723,4.801025,20200202:0200,2,2,0.0,5.54,2.14,2.912917733192444,2.801605500280857,0.11131223291158676,0.0,0.0
name,43.913723,4.801025,20200202:0300,2,3,0.0,5.25,2.07,2.58988443762064,2.4775996804237366,0.11228475719690323,0.0,0.0
name,43.913723,4.801025,20200202:0400,2,4,0.0,5.22,1.86,2.4344630539417267,2.318573407828808,0.11588964611291885,0.0,0.0
name,43.913723,4.801025,20200202:0500,2,5,0.0,5.02,1.86,2.2391411289572716,2.123384363949299,0.11575676500797272,0.0,0.0
name,43.913723,4.801025,20200202:0600,2,6,0.0,5.0,2.0,2.30485737323761,2.191552259027958,0.11330511420965195,0.0,0.0
name,43.913723,4.801025,20200202:0700,2,7,0.0,5.85,1.31,2.6530696824193,2.5263800099492073,0.12668967247009277,0.0,0.0
name,43.913723,4.801025,20200202:0800,2,8,13.0,8.02,0.62,4.6193163096904755,4.156134128570557,0.4631821811199188,4.066400000000001,0.00127075
name,43.913723,4.801025,20200202:0900,2,9,72.0,9.4,0.28,8.317214846611023,6.20062068104744,2.1165941655635834,22.521600000000003,0.007038
name,43.913723,4.801025,20200202:1000,2,10,126.0,11.51,0.62,12.683727070689201,9.506355337798595,3.177371732890606,39.412800000000004,0.012316500000000001
name,43.913723,4.801025,20200202:1100,2,11,166.0,12.94,0.9,15.463876612484455,11.67648371309042,3.7873928993940353,51.924800000000005,0.0162265
