location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_shell_temp_c,ant_shell_temp_c,temp_drop_c,equiv_heat_reduction_w_m2,equiv_electric_saved_kwh_m2_hour
wien,48.212614,16.412059,20170108:0300,1,3,0.0,-6.51,0.69,-9.966404438018799,-10.099010728299618,0.13260629028081894,0.0,0.0
wien,48.212614,16.412059,20170108:0400,1,4,0.0,-6.48,0.69,-9.937247484922409,-10.069872662425041,0.13262517750263214,0.0,0.0
wien,48.212614,16.412059,20170108:0500,1,5,0.0,-6.43,0.9,-9.67069000005722,-9.798354096710682,0.12766409665346146,0.0,0.0
wien,48.212614,16.412059,20170108:0600,1,6,0.0,-6.43,1.03,-9.549074061214924,-9.673762917518616,0.12468885630369186,0.0,0.0
wien,48.212614,16.412059,20170108:0700,1,7,16.0,-6.77,1.38,-9.02457781136036,-9.47232823818922,0.44775042682886124,5.0048,0.001564
wien,48.212614,16.412059,20170108:0800,1,8,81.0,-6.46,2.0,-6.4240166917443275,-7.961488738656044,1.5374720469117165,25.3368,0.00791775
wien,48.212614,16.412059,20170108:0900,1,9,103.0,-5.97,2.62,-5.363431349396706,-7.053329311311245,1.6898979619145393,32.2184,0.01006825
wien,48.212614,16.412059,20170108:1000,1,10,63.0,-5.24,3.17,-5.6719870865345,-6.640276778489351,0.9682896919548512,19.706400000000002,0.0061582500000000005
wien,48.212614,16.412059,20170108:1100,1,11,137.0,-4.85,3.31,-3.5446961037814617,-5.491942353546619,1.9472462497651577,42.8536,0.013391750000000001
wien,48.212614,16.412059,20170108:1200,1,12,187.0,-4.51,3.59,-2.1576745808124542,-4.658146109431982,2.500471528619528,58.4936,0.018279249999999997
