location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
wien,48.212614,16.412059,20181003:0500,10,5,1.0,11.66,5.31,9.949278123676777,9.851545905694366,0.09773221798241138,0.0,0.0
wien,48.212614,16.412059,20181003:0600,10,6,55.0,12.05,5.38,11.836595693603158,10.85905309766531,0.9775425959378481,0.0,0.0
wien,48.212614,16.412059,20181003:0700,10,7,169.0,13.14,4.9,16.21268343180418,13.214418776333332,2.998264655470848,0.0,0.0
wien,48.212614,16.412059,20181003:0800,10,8,232.0,13.5,5.03,18.308509038761258,14.302946850657463,4.005562188103795,0.0,0.0
wien,48.212614,16.412059,20181003:0900,10,9,159.0,13.76,5.31,16.387125672772527,13.705344004556537,2.68178166821599,0.0,0.0
wien,48.212614,16.412059,20181003:1000,10,10,335.0,14.04,5.38,21.42754666507244,15.948556996881962,5.478989668190479,0.0,0.0
wien,48.212614,16.412059,20181003:1100,10,11,123.0,14.54,6.14,16.006905138492584,14.107471657916903,1.8994334805756807,0.0,0.0
wien,48.212614,16.412059,20181003:1200,10,12,512.0,16.31,7.38,26.05016177520156,19.389902697876096,6.660259077325463,2.4601941302418706,0.0007688106657005846
wien,48.212614,16.412059,20181003:1300,10,13,92.0,16.49,7.1,17.08159719593823,15.782016976736486,1.2995802192017436,0.0,0.0
wien,48.212614,16.412059,20181003:1400,10,14,60.0,16.76,7.1,16.624994361773133,15.752196945250034,0.872797416523099,0.0,0.0
wien,48.212614,16.412059,20181003:1500,10,15,126.0,16.48,5.93,18.0201034527272,16.033940436318517,1.9861630164086819,0.0,0.0
wien,48.212614,16.412059,20181003:1600,10,16,7.0,15.86,5.03,14.189872602000833,13.984898393973708,0.2049742080271244,0.0,0.0
wien,48.212614,16.412059,20181003:1700,10,17,0.0,14.76,4.14,12.668397277593613,12.574280053377151,0.09411722421646118,0.0,0.0
wien,48.212614,16.412059,20181003:1800,10,18,0.0,14.11,3.72,11.895151669159532,11.796828284859657,0.0983233842998743,0.0,0.0
wien,48.212614,16.412059,20181003:1900,10,19,0.0,13.11,3.31,10.765231847763062,10.662632677704096,0.10259917005896568,0.0,0.0
wien,48.212614,16.412059,20181003:2000,10,20,0.0,12.65,3.31,10.314457882195711,10.212158989161253,0.10229889303445816,0.0,0.0
wien,48.212614,16.412059,20181003:2100,10,21,0.0,11.88,3.03,9.446757417172194,9.341340623795986,0.10541679337620735,0.0,0.0
wien,48.212614,16.412059,20181003:2200,10,22,0.0,10.97,2.55,8.334826445207,8.22324888780713,0.11157755739986897,0.0,0.0
wien,48.212614,16.412059,20181003:2300,10,23,0.0,10.3,2.28,7.537188772112131,7.421915577724576,0.11527319438755512,0.0,0.0
wien,48.212614,16.412059,20181004:0000,10,0,0.0,9.51,2.14,6.685453839600086,6.5684504341334105,0.11700340546667576,0.0,0.0
wien,48.212614,16.412059,20181004:0100,10,1,0.0,9.17,2.07,6.311786789447069,6.193854324519634,0.11793246492743492,0.0,0.0
wien,48.212614,16.412059,20181004:0200,10,2,0.0,9.11,2.07,6.253195218741894,6.135301869362593,0.11789334937930107,0.0,0.0
