location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
cairo,30.035811,31.201172,20060106:1100,1,11,593.0,19.82,3.45,38.07198205962777,25.82140994258225,12.250572117045522,14.700686540454626,0.004593964543892071
cairo,30.035811,31.201172,20060106:1200,1,12,492.0,20.52,3.38,35.438630394637585,25.104208700358868,10.334421694278717,12.40130603313446,0.0038754081353545187
cairo,30.035811,31.201172,20060106:1300,1,13,333.0,20.72,3.38,30.08658215403557,22.99776361323893,7.0888185407966375,7.303898584842681,0.0022824683077633376
cairo,30.035811,31.201172,20060106:1400,1,14,75.0,20.36,3.31,20.5948840174824,18.87262037023902,1.7222636472433805,0.0,0.0
cairo,30.035811,31.201172,20060106:1500,1,15,0.0,19.18,2.69,16.43400937318802,16.319172121584415,0.11483725160360336,0.0,0.0
cairo,30.035811,31.201172,20060106:1600,1,16,0.0,17.7,2.62,14.95143635198474,14.836532538756728,0.11490381322801113,0.0,0.0
cairo,30.035811,31.201172,20060106:1700,1,17,0.0,16.63,2.62,13.90513077378273,13.790910635143518,0.11422013863921165,0.0,0.0
cairo,30.035811,31.201172,20060106:1800,1,18,0.0,15.56,2.69,12.893482809886336,12.780961263924837,0.11252154596149921,0.0,0.0
cairo,30.035811,31.201172,20060106:1900,1,19,0.0,14.55,2.76,11.939168851822615,11.828297786414623,0.11087106540799141,0.0,0.0
cairo,30.035811,31.201172,20060106:2000,1,20,0.0,13.52,2.69,10.897979000583291,10.786779560148716,0.11119944043457508,0.0,0.0
cairo,30.035811,31.201172,20060106:2100,1,21,0.0,12.53,2.48,9.824431724846363,9.710787693038583,0.11364403180778027,0.0,0.0
cairo,30.035811,31.201172,20060106:2200,1,22,0.0,11.63,2.21,8.796980753540993,8.679731115698814,0.11724963784217834,0.0,0.0
cairo,30.035811,31.201172,20060106:2300,1,23,0.0,10.53,1.86,7.506374716758728,7.3840150237083435,0.12235969305038452,0.0,0.0
cairo,30.035811,31.201172,20060107:0000,1,0,0.0,10.18,1.52,6.920880023390055,6.792667340487242,0.12821268290281296,0.0,0.0
cairo,30.035811,31.201172,20060107:0100,1,1,0.0,10.97,1.03,7.258451245725155,7.120415084064007,0.13803616166114807,0.0,0.0
cairo,30.035811,31.201172,20060107:0200,1,2,0.0,10.86,0.69,6.777393110096455,6.632697004824877,0.14469610527157784,0.0,0.0
cairo,30.035811,31.201172,20060107:0300,1,3,0.0,10.35,0.48,6.010947935283184,5.862378999590874,0.14856893569231033,0.0,0.0
cairo,30.035811,31.201172,20060107:0400,1,4,0.0,9.56,0.28,4.950585924088955,4.798575080931187,0.15201084315776825,0.0,0.0
cairo,30.035811,31.201172,20060107:0500,1,5,22.0,8.94,0.48,6.209416184574366,5.128579270094633,1.0808369144797325,0.0,0.0
cairo,30.035811,31.201172,20060107:0600,1,6,150.0,9.6,0.34,16.02124685421586,9.403234589844942,6.618012264370918,0.0,0.0
