location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
tes5,41.709699,12.654289,20110108:0000,1,0,0.0,7.51,2.97,5.1417825277894735,5.03845052793622,0.10333199985325336,0.0,0.0
tes5,41.709699,12.654289,20110108:0100,1,1,0.0,7.68,3.03,5.333283776417375,5.230643209069967,0.10264056734740734,0.0,0.0
tes5,41.709699,12.654289,20110108:0200,1,2,0.0,7.59,3.1,5.273626763373613,5.171970734372735,0.10165602900087833,0.0,0.0
tes5,41.709699,12.654289,20110108:0300,1,3,0.0,7.61,3.1,5.293221175670624,5.1915517821908,0.10166939347982407,0.0,0.0
tes5,41.709699,12.654289,20110108:0400,1,4,0.0,7.51,3.1,5.195249244570732,5.093646347522736,0.10160289704799652,0.0,0.0
tes5,41.709699,12.654289,20110108:0500,1,5,0.0,7.66,3.17,5.370034007355571,5.2692412585020065,0.10079274885356426,0.0,0.0
tes5,41.709699,12.654289,20110108:0600,1,6,0.0,7.59,3.17,5.3014410473406315,5.200694780796766,0.1007462665438652,0.0,0.0
tes5,41.709699,12.654289,20110108:0700,1,7,42.0,6.8,2.9,6.106636952608824,5.001765489578247,1.1048714630305767,0.0,0.0
tes5,41.709699,12.654289,20110108:0800,1,8,117.0,7.75,2.76,10.086974957957864,7.139390297234058,2.9475846607238054,0.0,0.0
tes5,41.709699,12.654289,20110108:0900,1,9,252.0,10.0,2.9,17.521450947970152,11.530103795230389,5.991347152739763,0.0,0.0
tes5,41.709699,12.654289,20110108:1000,1,10,190.0,12.05,3.59,16.521324077621102,12.468784637749195,4.052539439871907,0.0,0.0
tes5,41.709699,12.654289,20110108:1100,1,11,266.0,13.02,4.21,19.482534248381853,14.371922817081213,5.11061143130064,0.0,0.0
tes5,41.709699,12.654289,20110108:1200,1,12,307.0,13.22,4.07,21.129787769168615,15.139423590153456,5.99036417901516,0.0,0.0
tes5,41.709699,12.654289,20110108:1300,1,13,233.0,13.14,3.59,19.07356085255742,14.146610936149955,4.926949916407466,0.0,0.0
tes5,41.709699,12.654289,20110108:1400,1,14,171.0,13.09,3.38,16.99150756932795,13.213587375357747,3.7779201939702034,0.0,0.0
tes5,41.709699,12.654289,20110108:1500,1,15,36.0,12.59,3.03,11.539957784116268,10.605710428208113,0.9342473559081554,0.0,0.0
tes5,41.709699,12.654289,20110108:1600,1,16,0.0,11.54,3.03,9.113800330087543,9.00860688649118,0.10519344359636307,0.0,0.0
