location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
Toulouse,43.601552,1.428401,20210526:1000,5,10,860.0,15.65,2.28,49.0893691778183,27.840339206159115,21.249029971659184,25.49883596599102,0.007968386239372193
Toulouse,43.601552,1.428401,20210526:1100,5,11,918.0,16.82,2.21,52.879736982285976,30.106667336076498,22.77306964620948,27.32768357545137,0.008539901117328552
Toulouse,43.601552,1.428401,20210526:1200,5,12,702.0,17.47,2.21,44.674153830856085,26.937976107001305,17.73617772385478,21.283413268625736,0.006651066646445543
Toulouse,43.601552,1.428401,20210526:1300,5,13,801.0,17.85,2.48,47.59887304157019,28.48415870219469,19.114714339375496,22.937657207250595,0.007168017877265811
Toulouse,43.601552,1.428401,20210526:1400,5,14,641.0,18.03,2.48,41.485392870381474,25.98301811143756,15.502374758943915,18.6028497107327,0.005813390534603969
Toulouse,43.601552,1.428401,20210526:1500,5,15,581.0,18.14,2.28,39.9810504168272,25.34365152940154,14.637398887425661,17.564878664910793,0.005489024582784623
Toulouse,43.601552,1.428401,20210526:1600,5,16,307.0,18.09,2.07,28.88978485018015,20.591106172651052,8.298678677529097,5.867741820216179,0.001833669318817556
Toulouse,43.601552,1.428401,20210526:1700,5,17,325.0,18.0,2.28,29.139296542853117,20.721689127385616,8.4176074154675,6.167155851423741,0.0019272362035699189
Toulouse,43.601552,1.428401,20210526:1800,5,18,56.0,17.55,2.14,17.074682023376226,15.447327885776758,1.6273541375994682,0.0,0.0
Toulouse,43.601552,1.428401,20210526:1900,5,19,0.0,16.63,1.79,13.408869467675686,13.281528148800135,0.12734131887555122,0.0,0.0
Toulouse,43.601552,1.428401,20210526:2000,5,20,0.0,15.23,1.72,11.993519645184278,11.865817159414291,0.1277024857699871,0.0,0.0
Toulouse,43.601552,1.428401,20210526:2100,5,21,0.0,13.98,2.07,11.008331459015608,10.887314081192017,0.12101737782359123,0.0,0.0
Toulouse,43.601552,1.428401,20210526:2200,5,22,0.0,12.81,2.07,9.866023808717728,9.745748452842236,0.1202753558754921,0.0,0.0
Toulouse,43.601552,1.428401,20210526:2300,5,23,0.0,11.74,1.72,8.59032679349184,8.464762233197689,0.1255645602941513,0.0,0.0
Toulouse,43.601552,1.428401,20210527:0000,5,0,0.0,10.98,1.38,7.587644960731268,7.456341106444597,0.13130385428667068,0.0,0.0
Toulouse,43.601552,1.428401,20210527:0100,5,1,0.0,11.63,0.9,7.765338942408562,7.624398190528154,0.14094075188040733,0.0,0.0
Toulouse,43.601552,1.428401,20210527:0200,5,2,0.0,11.63,0.55,7.347627654671669,7.19985406845808,0.14777358621358871,0.0,0.0
Toulouse,43.601552,1.428401,20210527:0300,5,3,0.0,11.17,0.34,6.604127660393715,6.452614106237888,0.15151355415582657,0.0,0.0
Toulouse,43.601552,1.428401,20210527:0400,5,4,0.0,10.75,0.14,5.872656870633364,5.717860870063305,0.15479600057005882,0.0,0.0
Toulouse,43.601552,1.428401,20210527:0500,5,5,80.0,10.57,0.41,11.8672339245677,8.308429643511772,3.5588042810559273,0.0,0.0
Toulouse,43.601552,1.428401,20210527:0600,5,6,255.0,11.01,0.34,24.649787470698357,13.805676102638245,10.844111368060112,0.7797449648380279,0.00024367030151188371
Toulouse,43.601552,1.428401,20210527:0700,5,7,436.0,14.12,0.69,37.0687404833734,21.098083835095167,15.970656648278236,15.682488580048084,0.0049007776812650256
Toulouse,43.601552,1.428401,20210527:0800,5,8,619.0,16.07,1.24,45.20488506183028,25.999931674450636,19.204953387379646,23.045944064855576,0.007201857520267367
Toulouse,43.601552,1.428401,20210527:0900,5,9,772.0,17.57,1.03,55.7461092248559,31.331007592380047,24.415101632475853,29.29812195897102,0.009155663112178443
Toulouse,43.601552,1.428401,20210527:1000,5,10,895.0,18.95,1.03,62.98692211508751,35.30179560184479,27.68512651324272,33.222151815891266,0.01038192244246602
Toulouse,43.601552,1.428401,20210527:1100,5,11,980.0,20.3,1.59,63.01211083307862,36.25476835295558,26.757342480123043,32.10881097614765,0.01003400343004614
Toulouse,43.601552,1.428401,20210527:1200,5,12,975.0,21.44,1.93,61.11300774849951,36.15200646221638,24.961001286283135,29.95320154353976,0.009360375482356175
Toulouse,43.601552,1.428401,20210527:1300,5,13,924.0,22.32,2.0,59.28543311543763,35.85911282338202,23.426320292055607,28.111584350466725,0.008784870109520851
Toulouse,43.601552,1.428401,20210527:1400,5,14,812.0,22.93,2.14,54.3919846881181,34.122875994071364,20.269108694046736,24.32293043285608,0.007600915760267524
Toulouse,43.601552,1.428401,20210527:1500,5,15,673.0,23.24,2.28,48.34817106835544,31.756283435970545,16.591887632384896,19.910265158861876,0.006221957862144336
Toulouse,43.601552,1.428401,20210527:1600,5,16,503.0,23.26,2.21,41.69991981238127,28.930777683854103,12.769142128527164,15.322970554232597,0.004788428298197687
Toulouse,43.601552,1.428401,20210527:1700,5,17,327.0,22.93,2.07,34.30431013926864,25.597483990713954,8.706826148554683,10.44819137826562,0.0032650598057080062
Toulouse,43.601552,1.428401,20210527:1800,5,18,106.0,22.21,1.38,24.10029472783208,20.655646435916424,3.444648291915655,0.12035367339849472,3.76105229370296e-05
