city,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
marseille,20151013:2100,10,21,0.0,16.06,7.03,14.568082466721535,14.496523831039667,0.0715586356818676,0.0,0.0
marseille,20151013:2200,10,22,0.0,15.3,7.45,13.87941705994308,13.810775890015066,0.06864116992801428,0.0,0.0
marseille,20151013:2300,10,23,0.0,14.53,8.55,13.25675718486309,13.1942979991436,0.06245918571949005,0.0,0.0
marseille,20151014:0000,10,0,0.0,13.8,8.97,12.580856159329414,12.520720958709717,0.06013520061969757,0.0,0.0
marseille,20151014:0100,10,1,0.0,13.02,8.83,11.795286447741091,11.734911794774234,0.060374652966856956,0.0,0.0
marseille,20151014:0200,10,2,0.0,12.35,9.1,11.160894222557545,11.10206313431263,0.05883108824491501,0.0,0.0
marseille,20151014:0300,10,3,0.0,11.95,9.17,10.772439115680754,10.714111379347742,0.05832773633301258,0.0,0.0
marseille,20151014:0400,10,4,0.0,11.68,9.52,10.53907435387373,10.482351300306618,0.05672305356711149,0.0,0.0
marseille,20151014:0500,10,5,0.0,11.5,9.93,10.3979665460065,10.342961447313428,0.055005098693072796,0.0,0.0
marseille,20151014:0600,10,6,20.0,11.36,10.14,10.625167707912624,10.36575029604137,0.25941741187125444,0.0,0.0
marseille,20151014:0700,10,7,179.0,11.5,10.41,13.481901162303984,11.632985868491232,1.8489152938127518,0.0,0.0
marseille,20151014:0800,10,8,352.0,12.09,10.41,16.99508732650429,13.419666173867881,3.575421152636409,0.0,0.0
marseille,20151014:0900,10,9,492.0,12.86,10.28,20.187982213683426,15.174301750957966,5.0136804627254605,0.0,0.0
marseille,20151014:1000,10,10,584.0,13.72,10.62,22.37204953096807,16.591587564907968,5.780461966060102,0.0,0.0
marseille,20151014:1100,10,11,626.0,14.33,10.9,23.475334336981177,17.41487248800695,6.060461848974228,0.0,0.0
marseille,20151014:1200,10,12,618.0,14.72,10.97,23.682389263994992,17.73036878556013,5.952020478434861,0.0,0.0
marseille,20151014:1300,10,13,563.0,14.9,10.83,23.05420503485948,17.56930989678949,5.484895138069987,0.0,0.0
marseille,20151014:1400,10,14,428.0,14.85,10.97,20.742334770038724,16.595669174566865,4.146665595471859,0.0,0.0
marseille,20151014:1500,10,15,268.0,14.3,11.17,17.562426766380668,14.978022081777453,2.5844046846032143,0.0,0.0
marseille,20151014:1600,10,16,93.0,13.38,10.83,13.862805273383856,12.906873365864158,0.9559319075196981,0.0,0.0
marseille,20151014:1700,10,17,0.0,12.0,11.1,10.986266052350402,10.935216154903173,0.05104989744722843,0.0,0.0
marseille,20151014:1800,10,18,0.0,11.16,11.38,10.174559722654521,10.12479454278946,0.04976517986506224,0.0,0.0
marseille,20151014:1900,10,19,0.0,10.7,11.38,9.719023895449936,9.669462442398071,0.0495614530518651,0.0,0.0
marseille,20151014:2000,10,20,0.0,10.24,11.66,9.282504450529814,9.23401596955955,0.04848848097026348,0.0,0.0
marseille,20151014:2100,10,21,0.0,9.95,11.59,8.990581757389009,8.942005494609475,0.04857626277953386,0.0,0.0
marseille,20151014:2200,10,22,0.0,9.45,11.24,8.471368197351694,8.421914735808969,0.04945346154272556,0.0,0.0
marseille,20151014:2300,10,23,0.0,9.28,11.72,8.335544606670737,8.287655017338693,0.047889589332044125,0.0,0.0
marseille,20151015:0000,10,0,0.0,9.2,12.07,8.278664178214967,8.231839053332806,0.04682512488216162,0.0,0.0
marseille,20151015:0100,10,1,0.0,9.05,11.86,8.116771378554404,8.069398179650307,0.04737319890409708,0.0,0.0
marseille,20151015:0200,10,2,0.0,8.98,11.66,8.034429824911058,7.98648932017386,0.04794050473719835,0.0,0.0
marseille,20151015:0300,10,3,0.0,8.85,11.52,7.896353341639042,7.848042445257306,0.0483108963817358,0.0,0.0
marseille,20151015:0400,10,4,0.0,8.74,11.52,7.78739913366735,7.739136251620948,0.0482628820464015,0.0,0.0
marseille,20151015:0500,10,5,0.0,8.74,12.0,7.818522821180522,7.77169156819582,0.04683125298470259,0.0,0.0
marseille,20151015:0600,10,6,20.0,8.73,12.0,8.11308525968343,7.886610538698733,0.22647472098469734,0.0,0.0
marseille,20151015:0700,10,7,186.0,9.41,11.93,11.318191955797374,9.595682695508003,1.722509260289371,0.0,0.0
marseille,20151015:0800,10,8,359.0,10.49,11.66,15.102910888381302,11.768900891765952,3.3340099966153502,0.0,0.0
marseille,20151015:0900,10,9,510.0,11.76,11.03,19.00183232501149,14.083898151293397,4.917934173718095,0.0,0.0
marseille,20151015:1000,10,10,610.0,12.88,9.93,22.469706190750003,16.10667296219617,6.363033228553832,0.0,0.0
marseille,20151015:1100,10,11,637.0,13.76,9.86,23.855939246714115,17.185262786224484,6.670676460489631,0.0,0.0
marseille,20151015:1200,10,12,628.0,14.33,9.45,24.58441254682839,17.79217056930065,6.792241977527738,0.701295056194067,0.0002191547050606459
marseille,20151015:1300,10,13,559.0,14.94,9.31,24.034902430139482,17.91087537072599,6.124027059413493,0.04188291616737842,1.3088411302305756e-05
marseille,20151015:1400,10,14,394.0,15.53,9.03,21.730284970253706,17.28636272251606,4.443922247737646,0.0,0.0
marseille,20151015:1500,10,15,249.0,15.59,8.83,19.120530476793647,16.23509494587779,2.8854355309158564,0.0,0.0
marseille,20151015:1600,10,16,90.0,15.01,8.69,15.501698041334748,14.403292639181018,1.0984054021537304,0.0,0.0
marseille,20151015:1700,10,17,0.0,14.11,9.31,12.921693529933691,12.862894940190017,0.0587985897436738,0.0,0.0
marseille,20151015:1800,10,18,0.0,13.21,9.72,12.070654528215528,12.013999144546688,0.05665538366883993,0.0,0.0
marseille,20151015:1900,10,19,0.0,12.29,8.97,11.08838084153831,11.029006307944655,0.05937453359365463,0.0,0.0
marseille,20151015:2000,10,20,0.0,11.47,8.97,10.277842828072608,10.218880213797092,0.05896261427551508,0.0,0.0
marseille,20151015:2100,10,21,0.0,10.55,9.17,9.388302261941135,9.33066934812814,0.05763291381299496,0.0,0.0
marseille,20151015:2200,10,22,0.0,9.56,9.24,8.416197933256626,8.359351046383381,0.05684688687324524,0.0,0.0
marseille,20151015:2300,10,23,0.0,8.91,9.72,7.817405550740659,7.762822574004531,0.05458297673612833,0.0,0.0
marseille,20151016:0000,10,0,0.0,8.64,9.93,7.568441866897047,7.514796424657106,0.053645442239940166,0.0,0.0
marseille,20151016:0100,10,1,0.0,8.35,9.93,7.281506666913629,7.227998422458768,0.05350824445486069,0.0,0.0
marseille,20151016:0200,10,2,0.0,8.3,9.52,7.196155269630253,7.141073569655418,0.05508169997483492,0.0,0.0
marseille,20151016:0300,10,3,0.0,8.35,9.17,7.213003509677947,7.1564573887735605,0.056546120904386044,0.0,0.0
marseille,20151016:0400,10,4,0.0,8.36,8.97,7.203377140685916,7.145969206467271,0.057407934218645096,0.0,0.0
marseille,20151016:0500,10,5,0.0,8.15,8.83,6.981718163006008,6.923800390213728,0.05791777279227972,0.0,0.0
marseille,20151016:0600,10,6,18.0,8.16,8.62,7.32610790990293,7.056880025193095,0.26922788470983505,0.0,0.0
marseille,20151016:0700,10,7,181.0,8.64,8.41,11.06264672242105,8.853847198188305,2.208799524232745,0.0,0.0
marseille,20151016:0800,10,8,347.0,9.61,8.28,15.406298153102398,11.193092740140855,4.213205412961543,0.0,0.0
marseille,20151016:0900,10,9,492.0,10.73,7.79,19.824589709751308,13.625067458488047,6.199522251263261,0.0,0.0
marseille,20151016:1000,10,10,593.0,11.79,7.31,23.500737538561225,15.715783955529332,7.784953583031893,0.0,0.0
marseille,20151016:1100,10,11,625.0,12.77,6.97,25.575786367990077,17.10901491343975,8.466771454550326,1.8909436415880918,0.0005909198879962787
marseille,20151016:1200,10,12,619.0,13.44,6.83,26.269371858797967,17.76937608141452,8.499995777383447,2.7232462305575607,0.0008510144470492377
marseille,20151016:1300,10,13,548.0,13.84,7.24,24.578120289370418,17.340295957401395,7.237824331969023,0.6937443472445011,0.00021679510851390656
marseille,20151016:1400,10,14,423.0,14.06,7.1,22.146314419806004,16.451699868775904,5.694614551030099,0.0,0.0
marseille,20151016:1500,10,15,258.0,14.13,6.9,18.598217042163014,15.013365130871534,3.58485191129148,0.0,0.0
marseille,20151016:1600,10,16,85.0,13.79,6.48,14.299340462312102,13.00989830866456,1.289442153647542,0.0,0.0
marseille,20151016:1700,10,17,0.0,13.26,6.21,11.673270221799612,11.597918421030045,0.07535180076956749,0.0,0.0
marseille,20151016:1800,10,18,0.0,12.68,6.14,11.089312573894858,11.013805354014039,0.07550721988081932,0.0,0.0
marseille,20151016:1900,10,19,0.0,12.16,6.07,10.564362229779363,10.488660410046577,0.07570181973278522,0.0,0.0
marseille,20151016:2000,10,20,0.0,11.42,5.59,9.743716204538941,9.664861215278506,0.0788549892604351,0.0,0.0
marseille,20151016:2100,10,21,0.0,10.8,5.31,9.075079848989844,8.994354354217649,0.08072549477219582,0.0,0.0
marseille,20151016:2200,10,22,0.0,10.48,5.59,8.818212999030948,8.739922642707825,0.07829035632312298,0.0,0.0
marseille,20151016:2300,10,23,0.0,9.89,4.97,8.103617243468761,8.02056124433875,0.0830559991300106,0.0,0.0
marseille,20151017:0000,10,0,0.0,9.29,4.28,7.337471758946776,7.2482942417263985,0.08917751722037792,0.0,0.0
marseille,20151017:0100,10,1,0.0,8.58,3.45,6.377086024731398,6.279183719307184,0.09790230542421341,0.0,0.0
marseille,20151017:0200,10,2,0.0,8.27,3.1,5.9398203529417515,5.837712734937668,0.10210761800408363,0.0,0.0
marseille,20151017:0300,10,3,0.0,8.04,3.17,5.742390817031264,5.641345903277397,0.10104491375386715,0.0,0.0
marseille,20151017:0400,10,4,0.0,7.88,3.03,5.52918728441,5.426413659006357,0.10277362540364265,0.0,0.0
marseille,20151017:0500,10,5,0.0,7.98,2.28,5.2700399979949,5.156291201710701,0.11374879628419876,0.0,0.0
marseille,20151017:0600,10,6,11.0,8.19,1.59,5.613378155976534,5.143790328875184,0.46958782710134983,0.0,0.0
marseille,20151017:0700,10,7,172.0,8.92,1.66,14.5769446156919,9.262373372912407,5.314571242779493,0.0,0.0
marseille,20151017:0800,10,8,335.0,10.07,1.66,23.754651620984077,13.72538948431611,10.029262136667967,0.0,0.0
marseille,20151017:0900,10,9,483.0,11.62,1.38,33.639623671770096,18.636102471500635,15.00352120026946,11.567548406124114,0.0036148588769137854
marseille,20151017:1000,10,10,576.0,12.78,0.83,42.9706727527082,23.004342392086983,19.966330360621214,22.764807303249835,0.007114002282265573
marseille,20151017:1100,10,11,618.0,13.84,0.41,49.8704575188458,26.358108315616846,23.51234920322895,28.21481904387474,0.008817130951210856
marseille,20151017:1200,10,12,507.0,14.52,1.45,37.084048222750425,21.755040744319558,15.329007478430867,15.70085786730051,0.004906518083531409
marseille,20151017:1300,10,13,372.0,15.01,2.41,28.013324066996574,18.5945837944746,9.418740272521973,4.8159888803958895,0.0015049965251237153
marseille,20151017:1400,10,14,314.0,15.12,2.69,25.169609766453505,17.565460242331028,7.604149524122477,1.4035317197442054,0.00043860366242006414
marseille,20151017:1500,10,15,214.0,15.06,2.62,21.186174657195807,15.864275898784399,5.3218987584114075,0.0,0.0
marseille,20151017:1600,10,16,79.0,14.88,2.14,15.530066723003983,13.275770209729671,2.254296513274312,0.0,0.0
marseille,20151017:1700,10,17,0.0,14.56,2.0,11.530490387231112,11.407955782487988,0.12253460474312305,0.0,0.0
marseille,20151017:1800,10,18,0.0,14.1,2.0,11.081503089517355,10.959256831556559,0.12224625796079636,0.0,0.0
marseille,20151017:1900,10,19,0.0,14.21,2.07,11.232880782335997,11.111718155443668,0.12116262689232826,0.0,0.0
marseille,20151017:2000,10,20,0.0,14.23,2.48,11.486401101574302,11.371655641123652,0.11474546045064926,0.0,0.0
marseille,20151017:2100,10,21,0.0,14.6,2.9,12.052856367081404,11.943903006613255,0.10895336046814919,0.0,0.0
marseille,20151017:2200,10,22,0.0,15.08,3.86,12.893804078921676,12.796442741528153,0.09736133739352226,0.0,0.0
marseille,20151017:2300,10,23,0.0,15.14,3.86,12.952670436352491,12.855270570144057,0.0973998662084341,0.0,0.0
marseille,20151018:0000,10,0,0.0,15.32,4.28,13.25994223356247,13.166923765093088,0.09301846846938133,0.0,0.0
marseille,20151018:0100,10,1,0.0,15.36,5.1,13.514103004708886,13.428808227181435,0.08529477752745152,0.0,0.0
marseille,20151018:0200,10,2,0.0,15.37,5.31,13.571941601112485,13.488432383164763,0.08350921794772148,0.0,0.0
marseille,20151018:0300,10,3,0.0,15.46,5.79,13.761417968198657,13.681692397221923,0.07972557097673416,0.0,0.0
marseille,20151018:0400,10,4,0.0,15.57,5.24,13.752966793254018,13.668746193870902,0.08422059938311577,0.0,0.0
marseille,20151018:0500,10,5,0.0,15.77,4.62,13.796998057514429,13.707064893096685,0.08993316441774368,0.0,0.0
marseille,20151018:0600,10,6,4.0,15.82,4.07,13.818219285458326,13.645184747874737,0.17303453758358955,0.0,0.0
marseille,20151018:0700,10,7,23.0,15.91,3.72,14.452979164198041,13.884098082780838,0.568881081417203,0.0,0.0
marseille,20151018:0800,10,8,119.0,16.13,3.1,18.151893839240074,15.373435225337744,2.7784586139023304,0.0,0.0
marseille,20151018:0900,10,9,162.0,16.13,2.76,19.992055725306273,16.031611692160368,3.9604440331459045,0.0,0.0
marseille,20151018:1000,10,10,82.0,16.79,3.52,17.355077136307955,15.533820120617747,1.8212570156902075,0.0,0.0
marseille,20151018:1100,10,11,228.0,17.06,4.07,22.291218880563974,17.831667689606547,4.459551190957427,0.0,0.0
marseille,20151018:1200,10,12,212.0,17.34,4.48,21.785230059176683,17.86240266636014,3.9228273928165436,0.0,0.0
marseille,20151018:1300,10,13,131.0,17.39,4.55,19.347155401483178,16.903696423396468,2.44345897808671,0.0,0.0
marseille,20151018:1400,10,14,74.0,17.29,4.21,17.53348419442773,16.041789622977376,1.4916945714503527,0.0,0.0
marseille,20151018:1500,10,15,69.0,17.16,4.21,17.247270056977868,15.849440153688192,1.3978299032896757,0.0,0.0
marseille,20151018:1600,10,16,52.0,17.03,4.14,16.57396102324128,15.485539538785815,1.0884214844554663,0.0,0.0
marseille,20151018:1700,10,17,0.0,16.88,4.34,14.809348601847887,14.71595462411642,0.0933939777314663,0.0,0.0
marseille,20151018:1800,10,18,0.0,16.73,4.55,14.721283530816436,14.630072396248579,0.09121113456785679,0.0,0.0
marseille,20151018:1900,10,19,0.0,16.7,4.34,14.632586613297462,14.539306331425905,0.09328028187155724,0.0,0.0
marseille,20151018:2000,10,20,0.0,16.65,4.28,14.565922114998102,14.472060576081276,0.09386153891682625,0.0,0.0
marseille,20151018:2100,10,21,0.0,16.65,4.34,14.583485648036003,14.490236984565854,0.09324866347014904,0.0,0.0
marseille,20151018:2200,10,22,0.0,16.39,4.0,14.224695023149252,14.12803815677762,0.09665686637163162,0.0,0.0
marseille,20151018:2300,10,23,0.0,16.35,3.38,13.96732977591455,13.863499509170651,0.10383026674389839,0.0,0.0
marseille,20151019:0000,10,0,0.0,16.29,3.24,13.853062633424997,13.74751147814095,0.10555115528404713,0.0,0.0
marseille,20151019:0100,10,1,0.0,16.15,3.17,13.687227442860603,13.580867378041148,0.10636006481945515,0.0,0.0
marseille,20151019:0200,10,2,0.0,16.14,3.03,13.61796384677291,13.509770501405,0.10819334536790848,0.0,0.0
marseille,20151019:0300,10,3,0.0,16.04,2.9,13.462233897298574,13.352347239851952,0.10988665744662285,0.0,0.0
marseille,20151019:0400,10,4,0.0,15.91,2.21,12.977561159059405,12.857578126713634,0.11998303234577179,0.0,0.0
marseille,20151019:0500,10,5,0.0,15.71,1.45,12.252729125320911,12.119949832558632,0.1327792927622795,0.0,0.0
marseille,20151019:0600,10,6,5.0,15.4,1.38,12.16329650953412,11.868202034384012,0.29509447515010834,0.0,0.0
marseille,20151019:0700,10,7,84.0,14.89,2.14,15.766413230448961,13.378090029582381,2.38832320086658,0.0,0.0
marseille,20151019:0800,10,8,119.0,14.65,2.21,17.08388851955533,13.804741241037846,3.2791472785174847,0.0,0.0
marseille,20151019:0900,10,9,394.0,14.77,2.28,29.04722942970693,18.844853285700083,10.202376144006848,6.0566753156483175,0.0018927110361400992
marseille,20151019:1000,10,10,537.0,16.51,3.17,33.79655133932829,22.081777872517705,11.714773466810584,11.755861607193946,0.003673706752248108
marseille,20151019:1100,10,11,589.0,16.72,3.03,36.2946286611259,23.211574479937553,13.083054181188345,14.753554393351077,0.004610485747922211
marseille,20151019:1200,10,12,573.0,17.5,2.76,37.306946935132146,24.004824561998248,13.302122373133898,15.962546847760677,0.004988295889925212
marseille,20151019:1300,10,13,475.0,18.18,2.41,35.209854766726494,23.401576429605484,11.80827833712101,13.451825720071792,0.004203695537522434
marseille,20151019:1400,10,14,374.0,18.68,2.48,31.372085697948933,22.106226067990065,9.265859629958868,8.846502837538718,0.0027645321367308494
marseille,20151019:1500,10,15,194.0,18.53,2.69,23.631850443780422,18.886572364717722,4.7452780790627,0.0,0.0
marseille,20151019:1600,10,16,60.0,17.97,3.1,17.712204242125154,16.257501244544983,1.4547029975801706,0.0,0.0
marseille,20151019:1700,10,17,0.0,16.67,3.72,14.405936459079385,14.305963702499866,0.09997275657951832,0.0,0.0
marseille,20151019:1800,10,18,0.0,15.56,3.93,13.387686247006059,13.290793905034661,0.0968923419713974,0.0,0.0
marseille,20151019:1900,10,19,0.0,14.48,3.72,12.258062530308962,12.15950015000999,0.09856238029897213,0.0,0.0
marseille,20151019:2000,10,20,0.0,14.04,3.52,11.755804289132357,11.655176803469658,0.10062748566269875,0.0,0.0
marseille,20151019:2100,10,21,0.0,13.94,3.38,11.605563033372164,11.503295106813312,0.1022679265588522,0.0,0.0
marseille,20151019:2200,10,22,0.0,12.82,3.1,10.396729549393058,10.291623333469033,0.10510621592402458,0.0,0.0
marseille,20151019:2300,10,23,0.0,12.52,2.41,9.77771739475429,9.663017895072699,0.11469949968159199,0.0,0.0
marseille,20151020:0000,10,0,0.0,12.58,1.66,9.365957537665963,9.23881147056818,0.1271460670977831,0.0,0.0
marseille,20151020:0100,10,1,0.0,12.51,1.66,9.297711532562971,9.170608296990395,0.12710323557257652,0.0,0.0
marseille,20151020:0200,10,2,0.0,12.25,2.83,9.721068628132343,9.61268094368279,0.10838768444955349,0.0,0.0
marseille,20151020:0300,10,3,0.0,12.57,3.79,10.408052001148462,10.311522521078587,0.09652948006987572,0.0,0.0
marseille,20151020:0400,10,4,0.0,12.75,3.79,10.584649574011564,10.48800365999341,0.09664591401815414,0.0,0.0
marseille,20151020:0500,10,5,0.0,12.94,3.79,10.771055957302451,10.674287155270576,0.09676880203187466,0.0,0.0
marseille,20151020:0600,10,6,5.0,13.16,3.59,11.095037069171667,10.891002025455236,0.20403504371643066,0.0,0.0
marseille,20151020:0700,10,7,125.0,13.75,3.38,15.967315901070833,13.17472686059773,2.7925890404731035,0.0,0.0
marseille,20151020:0800,10,8,205.0,14.5,3.24,19.694596780464053,15.102563053369522,4.592033727094531,0.0,0.0
marseille,20151020:0900,10,9,312.0,15.27,2.83,24.989803936332464,17.618298111483455,7.3715058248490095,1.187764723598957,0.000371176476124674
marseille,20151020:1000,10,10,468.0,15.54,3.1,30.56679578498006,20.16308487392962,10.403710911050439,7.88015494197607,0.0024625484193675213
marseille,20151020:1100,10,11,413.0,16.21,3.93,27.62004545889795,19.51298707164824,8.107058387249708,4.344054550677538,0.0013575170470867307
marseille,20151020:1200,10,12,414.0,16.59,4.34,27.37363126128912,19.708197973668575,7.665433287620544,4.048357513546944,0.0012651117229834198
marseille,20151020:1300,10,13,463.0,16.66,4.55,28.597537856549025,20.292125828564167,8.305412027984858,5.51704542785883,0.0017240766962058841
marseille,20151020:1400,10,14,332.0,16.74,4.76,24.546842519193888,18.699862053617835,5.846980465576053,0.6562110230326652,0.00020506594469770785
marseille,20151020:1500,10,15,203.0,16.59,5.1,20.456830970942974,16.984223145991564,3.4726078249514103,0.0,0.0
marseille,20151020:1600,10,16,57.0,16.09,5.93,15.871806684881449,14.9279819522053,0.9438247326761484,0.0,0.0
marseille,20151020:1700,10,17,0.0,15.42,6.41,13.836724134162068,13.761504674330354,0.07521945983171463,0.0,0.0
marseille,20151020:1800,10,18,0.0,14.82,6.48,13.257352132350206,13.18295357748866,0.07439855486154556,0.0,0.0
marseille,20151020:1900,10,19,0.0,13.94,6.07,12.317942045629025,12.241195775568485,0.07674627006053925,0.0,0.0
marseille,20151020:2000,10,20,0.0,13.39,5.79,11.723164711147547,11.64467160589993,0.07849310524761677,0.0,0.0
marseille,20151020:2100,10,21,0.0,13.12,5.86,11.470821965485811,11.393016446381807,0.0778055191040039,0.0,0.0
marseille,20151020:2200,10,22,0.0,12.75,5.86,11.10642354004085,11.028837393969297,0.07758614607155323,0.0,0.0
marseille,20151020:2300,10,23,0.0,12.64,5.45,10.915809953585267,10.835107928141952,0.0807020254433155,0.0,0.0
marseille,20151021:0000,10,0,0.0,12.71,5.31,10.954672619700432,10.872783698141575,0.08188892155885696,0.0,0.0
marseille,20151021:0100,10,1,0.0,12.45,5.31,10.698825512081385,10.61709487810731,0.08173063397407532,0.0,0.0
marseille,20151021:0200,10,2,0.0,12.33,5.03,10.51759548485279,10.433556446805596,0.08403903804719448,0.0,0.0
marseille,20151021:0300,10,3,0.0,12.19,4.62,10.27883717790246,10.191150875762105,0.08768630214035511,0.0,0.0
marseille,20151021:0400,10,4,0.0,12.04,4.69,10.149437338113785,10.062504597008228,0.08693274110555649,0.0,0.0
marseille,20151021:0500,10,5,0.0,11.77,4.9,9.93601756170392,9.851174959912896,0.08484260179102421,0.0,0.0
marseille,20151021:0600,10,6,0.0,11.83,4.55,9.906664798036218,9.81853642500937,0.08812837302684784,0.0,0.0
marseille,20151021:0700,10,7,105.0,12.11,4.55,13.402361748740077,11.409752946346998,1.9926088023930788,0.0,0.0
marseille,20151021:0800,10,8,272.0,12.84,4.34,19.378392165526748,14.248857544735074,5.129534620791674,0.0,0.0
marseille,20151021:0900,10,9,394.0,13.77,4.41,23.956766352057457,16.685820929706097,7.27094542235136,0.0,0.0
marseille,20151021:1000,10,10,304.0,14.6,4.55,21.860377611592412,16.323164124041796,5.537213487550616,0.0,0.0
marseille,20151021:1100,10,11,342.0,15.47,4.34,24.084320981055498,17.70469034090638,6.3796306401491165,0.10118517726659775,3.1620367895811795e-05
marseille,20151021:1200,10,12,553.0,16.12,4.28,31.293230839073658,21.053287014365196,10.239943824708462,8.751877006888389,0.0027349615646526213
marseille,20151021:1300,10,13,508.0,16.5,5.1,28.87731305323541,20.40374589152634,8.47356716170907,5.852775663882494,0.0018289923949632793
marseille,20151021:1400,10,14,365.0,16.68,5.59,24.594723731279373,18.807434178888798,5.787289552390575,0.7136684775352478,0.00022302139922976492
marseille,20151021:1500,10,15,226.0,16.72,6.28,20.647510858252645,17.292138230986893,3.3553726272657514,0.0,0.0
marseille,20151021:1600,10,16,60.0,16.16,7.03,16.03341837413609,15.154157504439354,0.8792608696967363,0.0,0.0
marseille,20151021:1700,10,17,0.0,15.25,8.07,13.91129088588059,13.846058081835508,0.06523280404508114,0.0,0.0
marseille,20151021:1800,10,18,0.0,14.31,8.21,13.000027630478144,12.936008092947304,0.06401953753083944,0.0,0.0
marseille,20151021:1900,10,19,0.0,13.78,8.28,12.484854608774185,12.421464277431369,0.06339033134281635,0.0,0.0
marseille,20151021:2000,10,20,0.0,13.49,8.07,12.173342783935368,12.109041875228286,0.06430090870708227,0.0,0.0
marseille,20151021:2100,10,21,0.0,13.2,7.93,11.869736863300204,11.80486255325377,0.0648743100464344,0.0,0.0
marseille,20151021:2200,10,22,0.0,12.66,8.28,11.378578701987863,11.315773604437709,0.06280509755015373,0.0,0.0
marseille,20151021:2300,10,23,0.0,12.25,8.34,10.980501202866435,10.918205128982663,0.062296073883771896,0.0,0.0
marseille,20151022:0000,10,0,0.0,11.99,8.28,10.716753439046443,10.654297806322575,0.06245563272386789,0.0,0.0
marseille,20151022:0100,10,1,0.0,11.67,8.41,10.41546830907464,10.353813339024782,0.06165497004985809,0.0,0.0
marseille,20151022:0200,10,2,0.0,11.55,8.28,10.282107531093061,10.219881115481257,0.06222641561180353,0.0,0.0
marseille,20151022:0300,10,3,0.0,11.22,8.28,9.956115586683154,9.894060986116529,0.062054600566625595,0.0,0.0
marseille,20151022:0400,10,4,0.0,11.03,8.34,9.775266512297094,9.71360381692648,0.06166269537061453,0.0,0.0
marseille,20151022:0500,10,5,0.0,10.9,8.41,9.654719792306423,9.593462822958827,0.06125696934759617,0.0,0.0
marseille,20151022:0600,10,6,0.0,10.74,8.07,9.457432311028242,9.394581252709031,0.062851058319211,0.0,0.0
marseille,20151022:0700,10,7,130.0,11.1,8.14,12.49532971996814,10.853950376622379,1.6413793433457613,0.0,0.0
marseille,20151022:0800,10,8,285.0,12.02,8.28,16.517105465754867,13.050294956192374,3.4668105095624924,0.0,0.0
marseille,20151022:0900,10,9,281.0,13.18,8.41,17.523532221093774,14.147713081911206,3.3758191391825676,0.0,0.0
marseille,20151022:1000,10,10,506.0,14.58,8.97,22.94509997125715,17.230672352015972,5.714427619241178,0.0,0.0
marseille,20151022:1100,10,11,591.0,15.75,9.24,25.46692740637809,18.966844379901886,6.500083026476204,1.7603128876537084,0.0005500977773917839
marseille,20151022:1200,10,12,584.0,16.62,9.38,26.078901337459683,19.732988169416785,6.345913168042898,2.49468160495162,0.0007795880015473812
marseille,20151022:1300,10,13,474.0,17.19,9.66,24.471437064930797,19.41927925683558,5.052157808095217,0.5657244779169559,0.0001767888993490487
marseille,20151022:1400,10,14,377.0,17.44,9.93,22.872984199784696,18.923225589096546,3.94975861068815,0.0,0.0
marseille,20151022:1500,10,15,225.0,17.22,9.86,20.016405805945396,17.617553221061826,2.3988525848835707,0.0,0.0
marseille,20151022:1600,10,16,57.0,16.54,9.93,16.384960105642676,15.736078079789877,0.6488820258527994,0.0,0.0
marseille,20151022:1700,10,17,0.0,15.72,10.0,14.578460962511599,14.521706160157919,0.056754802353680134,0.0,0.0
marseille,20151022:1800,10,18,0.0,14.91,10.14,13.789567635394633,13.73374414164573,0.055823493748903275,0.0,0.0
marseille,20151022:1900,10,19,0.0,14.37,10.14,13.255372298881412,13.199806055054069,0.05556624382734299,0.0,0.0
marseille,20151022:2000,10,20,0.0,14.13,9.93,12.999542532488704,12.94327748939395,0.05626504309475422,0.0,0.0
marseille,20151022:2100,10,21,0.0,13.96,9.66,12.806849041953683,12.749586356803775,0.057262685149908066,0.0,0.0
marseille,20151022:2200,10,22,0.0,14.02,8.83,12.783529330044985,12.72264669649303,0.06088263355195522,0.0,0.0
marseille,20151022:2300,10,23,0.0,13.74,7.66,12.368245227262378,12.30163131840527,0.06661390885710716,0.0,0.0
marseille,20151023:0000,10,0,0.0,13.38,6.62,11.86106774955988,11.788422940298915,0.0726448092609644,0.0,0.0
marseille,20151023:0100,10,1,0.0,12.9,5.45,11.171712866052985,11.090853530913591,0.0808593351393938,0.0,0.0
marseille,20151023:0200,10,2,0.0,12.49,4.9,10.644033560529351,10.558743933215737,0.08528962731361389,0.0,0.0
marseille,20151023:0300,10,3,0.0,12.06,4.62,10.151067674160004,10.063463058322668,0.08760461583733559,0.0,0.0
marseille,20151023:0400,10,4,0.0,11.62,4.0,9.543045293539762,9.44944811053574,0.09359718300402164,0.0,0.0
marseille,20151023:0500,10,5,0.0,11.38,3.52,9.147759340703487,9.048863630741835,0.09889570996165276,0.0,0.0
marseille,20151023:0600,10,6,0.0,11.18,3.31,8.873857213184237,8.772520888596773,0.10133632458746433,0.0,0.0
marseille,20151023:0700,10,7,148.0,11.84,3.52,14.879791140556335,11.65815219283104,3.221638947725296,0.0,0.0
