location,lat,lon,time_utc,month,hour,ghi_w_m2,ambient_c,wind_m_s,baseline_roof_temp_c,ant_roof_temp_c,temp_drop_c,cooling_saved_w_m2,electric_saved_kwh_m2_hour
name,43.913723,4.801025,20080706:1600,7,16,423.0,27.82,3.72,39.34989999048412,30.984735572710633,8.365164417773485,10.038197301328182,0.003136936656665057
name,43.913723,4.801025,20080706:1700,7,17,298.0,27.07,2.69,35.869210958480835,28.831910528242588,7.037300430238247,8.444760516285896,0.0026389876613393424
name,43.913723,4.801025,20080706:1800,7,18,124.0,26.47,1.66,28.938585799187422,25.227248091250658,3.7113377079367638,4.4536052495241165,0.0013917516404762865
name,43.913723,4.801025,20080706:1900,7,19,2.0,24.94,2.34,21.95933923125267,21.784890992566943,0.17444823868572712,0.0,0.0
name,43.913723,4.801025,20080706:2000,7,20,0.0,23.11,3.17,20.502585470676422,20.39177894592285,0.11080652475357056,0.0,0.0
name,43.913723,4.801025,20080706:2100,7,21,0.0,22.05,3.17,19.464775593951344,19.354638662189245,0.11013693176209927,0.0,0.0
name,43.913723,4.801025,20080706:2200,7,22,0.0,21.46,2.97,18.798494059592485,18.68609292432666,0.11240113526582718,0.0,0.0
name,43.913723,4.801025,20080706:2300,7,23,0.0,20.91,3.17,18.34857737645507,18.239163625985384,0.1094137504696846,0.0,0.0
name,43.913723,4.801025,20080707:0000,7,0,0.0,19.98,3.79,17.676391480490565,17.575105223804712,0.101286256685853,0.0,0.0
name,43.913723,4.801025,20080707:0100,7,1,0.0,19.14,4.21,16.9894408993423,16.893277866765857,0.09616303257644176,0.0,0.0
name,43.913723,4.801025,20080707:0200,7,2,0.0,18.58,4.07,16.39614219777286,16.29884807392955,0.09729412384331226,0.0,0.0
name,43.913723,4.801025,20080707:0300,7,3,0.0,18.1,3.93,15.879824915900826,15.781308887526393,0.09851602837443352,0.0,0.0
name,43.913723,4.801025,20080707:0400,7,4,0.0,17.82,3.52,15.461259540170431,15.358191505074501,0.1030680350959301,0.0,0.0
name,43.913723,4.801025,20080707:0500,7,5,72.0,17.88,3.24,18.07310365140438,16.38954288326204,1.6835607681423426,0.0,0.0
name,43.913723,4.801025,20080707:0600,7,6,60.0,18.82,3.79,18.569274209439754,17.26639423519373,1.302879974246025,0.0,0.0
name,43.913723,4.801025,20080707:0700,7,7,458.0,19.76,4.21,31.96361624635756,23.40525439940393,8.55836184695363,9.556339495629071,0.0029863560923840847
name,43.913723,4.801025,20080707:0800,7,8,634.0,20.92,4.62,37.53762527368963,26.45992048084736,11.077704792842269,13.293245751410723,0.004154139297315851
name,43.913723,4.801025,20080707:0900,7,9,779.0,22.37,4.69,42.89364028722048,29.535699570551515,13.357940716668963,16.029528860002756,0.005009227768750861
name,43.913723,4.801025,20080707:1000,7,10,884.0,24.02,4.48,48.037901520729065,32.59698276408017,15.440918756648898,18.529102507978678,0.005790344533743337
name,43.913723,4.801025,20080707:1100,7,11,947.0,24.96,4.21,51.64436627179384,34.601699002087116,17.042667269706726,20.451200723648068,0.006391000226140021
name,43.913723,4.801025,20080707:1200,7,12,956.0,25.93,4.14,53.056219359859824,35.73420005850494,17.322019301354885,20.78642316162586,0.00649575723800808
name,43.913723,4.801025,20080707:1300,7,13,902.0,26.52,4.34,51.32584810256958,35.37526581436396,15.950582288205624,19.140698745846745,0.005981468358077107
name,43.913723,4.801025,20080707:1400,7,14,799.0,26.88,4.34,48.65017895586789,34.45532386191189,14.194855093955994,17.033826112747192,0.005323070660233497
name,43.913723,4.801025,20080707:1500,7,15,438.0,27.13,4.21,38.37935594841838,30.292962500825524,8.086393447592854,9.703672137111425,0.0030323975428473205
name,43.913723,4.801025,20080707:1600,7,16,167.0,26.89,4.21,29.808315383270383,26.624200828373432,3.1841145548969507,3.8209374658763413,0.0011940429580863565
name,43.913723,4.801025,20080707:1700,7,17,304.0,26.41,4.34,33.45560203306377,27.87143143825233,5.5841705948114395,6.7010047137737265,0.0020940639730542892
name,43.913723,4.801025,20080707:1800,7,18,136.0,25.39,4.07,27.425291035324335,24.751583533361554,2.673707501962781,3.208449002355337,0.001002640313236043
name,43.913723,4.801025,20080707:1900,7,19,4.0,23.35,3.66,21.07081664726138,20.884625790640712,0.18619085662066936,0.0,0.0
name,43.913723,4.801025,20080707:2000,7,20,0.0,21.77,3.66,19.384968662634492,19.281042236834764,0.10392642579972744,0.0,0.0
name,43.913723,4.801025,20080707:2100,7,21,0.0,20.73,4.07,18.50591706112027,18.40726099908352,0.0986560620367527,0.0,0.0
name,43.913723,4.801025,20080707:2200,7,22,0.0,19.77,4.28,17.62915873900056,17.533326232805848,0.09583250619471073,0.0,0.0
name,43.913723,4.801025,20080707:2300,7,23,0.0,18.95,4.07,16.759238792583346,16.66170984506607,0.09752894751727581,0.0,0.0
name,43.913723,4.801025,20080708:0000,7,0,0.0,18.12,3.66,15.806589527055621,15.704989759251475,0.10159976780414581,0.0,0.0
name,43.913723,4.801025,20080708:0100,7,1,0.0,17.32,3.45,14.944795379415154,14.84120026230812,0.10359511710703373,0.0,0.0
name,43.913723,4.801025,20080708:0200,7,2,0.0,16.59,3.45,14.229356553405523,14.12623193114996,0.10312462225556374,0.0,0.0
name,43.913723,4.801025,20080708:0300,7,3,0.0,16.01,3.45,13.660904243588448,13.558154087513685,0.10275015607476234,0.0,0.0
name,43.913723,4.801025,20080708:0400,7,4,0.0,15.48,3.17,13.03101503290236,12.92508888989687,0.1059261430054903,0.0,0.0
name,43.913723,4.801025,20080708:0500,7,5,115.0,15.46,2.9,17.41749433800578,14.630868006497622,2.7866263315081596,0.0,0.0
name,43.913723,4.801025,20080708:0600,7,6,290.0,16.9,3.45,24.830834763124585,18.650462832301855,6.18037193082273,0.9970017157495021,0.00031156303617171937
name,43.913723,4.801025,20080708:0700,7,7,475.0,18.55,4.76,30.430955830961466,22.173016648739576,8.25793918222189,7.717146997153758,0.0024116084366105493
name,43.913723,4.801025,20080708:0800,7,8,652.0,20.22,5.03,36.52957326732576,25.705572571605444,10.824000695720315,12.988800834864378,0.004059000260895118
name,43.913723,4.801025,20080708:0900,7,9,797.0,21.85,5.24,41.54035106301308,28.758207773789763,12.782143289223313,15.338571947067976,0.004793303733458742
name,43.913723,4.801025,20080708:1000,7,10,904.0,23.25,5.31,45.510170962661505,31.227722074836493,14.282448887825012,17.138938665390015,0.005355918332934379
